step,loss,reward_mean,pass_rate,advantage_std
56,-0.005741428583860397,0.2384375035762787,0.0,0.9999999403953552
57,-0.004615359008312225,0.5087500214576721,0.375,0.5
58,-0.025358598679304123,0.5268750190734863,0.375,1.0
59,-0.009144727140665054,0.20218750834465027,0.0,0.5
60,-0.009349636733531952,0.48875001072883606,0.375,1.0
61,-0.018700525164604187,0.327812522649765,0.125,1.0
62,0.032857172191143036,0.45218750834465027,0.25,1.0
63,0.010580487549304962,0.6009374856948853,0.5,0.4999999403953552
64,-0.012313982471823692,0.28593748807907104,0.0,1.0
65,-0.017742576077580452,0.3799999952316284,0.125,0.9999999403953552
66,-0.006977735087275505,0.21250000596046448,0.0,0.5000000596046448
67,-0.0006859526038169861,0.5950000286102295,0.5,0.4999999403953552
68,-0.01929318904876709,0.28062498569488525,0.125,1.0
69,-0.016708675771951675,0.19875000417232513,0.0,0.9999999403953552
70,0.005509752780199051,0.49000000953674316,0.25,0.9999999403953552
71,-0.0043280236423015594,0.46281248331069946,0.25,1.0
72,0.005067447200417519,0.5187499523162842,0.375,0.9999998807907104
73,0.02361275441944599,0.3125,0.125,0.9999999403953552
74,-0.010753322392702103,0.5900000333786011,0.5,0.4999999403953552
75,-0.0035761334002017975,0.6031249761581421,0.5,0.4999999701976776
76,0.007201015949249268,0.2240625023841858,0.0,0.9999999403953552
77,-0.018487244844436646,0.35218751430511475,0.125,1.0
78,0.012496110051870346,0.8196874856948853,0.75,0.9999999403953552
79,0.022455785423517227,0.23468750715255737,0.0,1.0
80,-0.0036981701850891113,0.4009374976158142,0.0,1.0
81,-0.0016169436275959015,0.7540625333786011,0.625,0.5
82,0.04486624896526337,0.3271874785423279,0.125,1.0
83,-0.004977010190486908,0.37281250953674316,0.25,1.0
84,0.038163162767887115,0.2809374928474426,0.0,1.0
85,-0.05391768738627434,0.4606249928474426,0.25,0.9999999403953552
86,-0.04830024391412735,0.6290624737739563,0.5,1.0
87,-0.027419906109571457,0.8212499618530273,0.75,1.0
88,-0.045670751482248306,0.5403124690055847,0.375,1.0
89,-0.02561274543404579,0.6796875,0.5,0.5
90,-0.006886422634124756,0.5887500047683716,0.5,0.5
91,0.007631037384271622,0.5303125381469727,0.25,1.0
92,-0.06678876280784607,0.32249999046325684,0.125,0.9999999403953552
93,0.007823117077350616,0.3603125214576721,0.125,0.9999998211860657
94,-0.01707158051431179,0.44593751430511475,0.25,1.0
95,-0.011018941178917885,0.8237500190734863,0.75,0.5
96,0.009050685912370682,0.4128125011920929,0.25,0.5
97,-0.020010478794574738,0.49812501668930054,0.25,1.0
98,0.02605758234858513,0.2993749976158142,0.0,1.0
99,-0.029777079820632935,0.6200000047683716,0.5,0.4999999701976776
100,0.04652929678559303,0.2278124988079071,0.0,1.0
101,-0.01810551807284355,0.40437501668930054,0.25,1.0
102,-0.009776785969734192,0.21437500417232513,0.0,1.0
103,-0.027795076370239258,0.3121874928474426,0.125,1.0
104,-0.04208396375179291,0.4568750262260437,0.25,1.0
105,-0.02781147137284279,0.5799999833106995,0.5,0.5
106,-0.035046860575675964,0.24031248688697815,0.0,0.5
107,-0.019336462020874023,0.6071875095367432,0.5,0.5000001192092896
108,-0.02745620533823967,0.44437500834465027,0.25,0.9999999403953552
109,-0.028895296156406403,0.5078125,0.375,1.0
110,-0.015569586306810379,0.1940625011920929,0.0,0.4999999701976776
111,-0.001412985846400261,0.43281251192092896,0.25,0.9999999403953552
112,0.01570490375161171,0.6031249761581421,0.5,0.5
113,-0.06335469335317612,0.18562498688697815,0.0,0.9999998211860657
114,0.013914808630943298,0.6018750071525574,0.5,0.4999998211860657
115,-0.013393253087997437,0.36937499046325684,0.125,0.9999999403953552
116,-0.05137399956583977,0.2734375,0.0,0.9999998807907104
117,-0.0018435567617416382,0.7178125381469727,0.625,0.4999999701976776
118,-0.018268518149852753,0.33406251668930054,0.125,1.0
119,0.014517925679683685,0.9300000071525574,0.875,0.5
120,-0.07521601766347885,0.18000000715255737,0.0,0.9999998807907104
121,-0.047029923647642136,0.21718749403953552,0.0,0.9999999403953552
122,0.007178124040365219,0.4715625047683716,0.25,0.9999998807907104
123,0.022710170596837997,0.45906248688697815,0.25,0.9999998807907104
124,-0.0007307082414627075,0.6153124570846558,0.375,1.0
125,0.008663810789585114,0.6209374666213989,0.5,0.5
126,-0.01928422972559929,0.5462499856948853,0.375,0.5
127,0.005884274840354919,0.6715624928474426,0.5,0.9999999403953552
128,0.0015801936388015747,0.6537500023841858,0.5,1.0
129,0.02613193541765213,0.25312501192092896,0.0,1.0
130,0.00017385371029376984,0.5171874761581421,0.375,1.0
131,-0.003541000187397003,0.5,0.375,0.5
132,-0.010336913168430328,0.800000011920929,0.75,0.5
133,-0.007741089910268784,0.520312488079071,0.375,1.0
134,0.01068095862865448,0.3193749785423279,0.125,1.0
135,0.018578030169010162,0.6768749952316284,0.5,0.4999999403953552
136,-0.010557770729064941,0.19968751072883606,0.0,0.4999999403953552
137,-0.010061211884021759,0.4143750071525574,0.25,1.0
138,-0.023944437503814697,0.715624988079071,0.625,0.4999999701976776
139,-0.01668652892112732,0.2887499928474426,0.0,1.0
140,0.03692393749952316,0.22687500715255737,0.0,0.9999998211860657
141,-0.04166139289736748,0.43656250834465027,0.25,0.9999999403953552
142,0.028911855071783066,0.3043749928474426,0.125,1.0
143,-0.014963079243898392,0.15906250476837158,0.0,0.9999996423721313
144,-0.03940523415803909,0.5168750286102295,0.25,1.0
145,-0.027415912598371506,0.44718751311302185,0.25,1.0
146,0.0034632831811904907,0.4515625238418579,0.25,1.0
147,-0.026766225695610046,0.3815625011920929,0.25,0.9999998807907104
148,-0.0016843490302562714,0.5087499618530273,0.375,1.0
149,-0.01232990249991417,0.24250000715255737,0.0,1.0
150,-0.014462422579526901,0.45499998331069946,0.25,1.0
151,-0.009565513581037521,0.6293749809265137,0.375,1.0
152,-0.015364065766334534,0.3803125023841858,0.25,0.9999999403953552
153,-0.009185552597045898,0.33656251430511475,0.125,0.9999999403953552
154,-0.014913242310285568,0.42406249046325684,0.25,1.0
155,-0.04046699404716492,0.44343748688697815,0.25,1.0
156,-0.017195405438542366,0.41499999165534973,0.25,1.0
157,-0.020647624507546425,0.7190625071525574,0.625,0.9999999403953552
158,0.035153090953826904,0.6540625095367432,0.5,0.5
159,-0.018128104507923126,0.6403124928474426,0.5,0.5
160,-0.0389823392033577,0.7156250476837158,0.625,1.0
161,0.005676783621311188,0.20875000953674316,0.0,0.5
162,0.0010681487619876862,0.43312498927116394,0.25,0.4999999701976776
163,-0.03242117539048195,0.49000000953674316,0.375,0.9999999403953552
164,0.01773548312485218,0.4740625023841858,0.25,1.0
165,-0.006685476750135422,0.2906250059604645,0.125,1.0
166,-0.004889868199825287,0.5181249976158142,0.375,1.0
167,-0.005891062319278717,0.35624998807907104,0.125,0.5
168,-0.04324369132518768,0.3296875059604645,0.125,0.49999991059303284
169,-0.04245496168732643,0.24968749284744263,0.0,1.0
170,0.00043565407395362854,0.7421875,0.625,0.5
171,0.0261416994035244,0.30031248927116394,0.125,1.0
172,-0.0046567171812057495,0.25,0.0,1.0
173,0.030134443193674088,0.5509375333786011,0.375,1.0
174,-0.0,0.6000000238418579,0.5,0.0
175,0.03426283597946167,0.4634374976158142,0.25,1.0
176,-0.012646779417991638,0.6012499928474426,0.5,0.5
177,-0.05627839267253876,0.18000000715255737,0.0,0.5
178,-0.020161550492048264,0.3046875,0.125,1.0
179,-0.07618938386440277,0.20625001192092896,0.0,1.0
180,-0.009980395436286926,0.7646874785423279,0.625,0.5
181,-0.04734416678547859,0.2912500202655792,0.125,0.999999463558197
182,-0.011517897248268127,0.25062498450279236,0.0,0.9999998807907104
183,-0.026836223900318146,0.41187500953674316,0.25,0.5
184,0.002051904797554016,0.24500000476837158,0.0,1.0
185,-0.005364410579204559,0.4284374713897705,0.25,0.9999998807907104
186,0.018713749945163727,0.3409374952316284,0.125,0.9999999403953552
187,0.00534786656498909,0.4415625035762787,0.25,1.0
188,0.00559546984732151,0.49031251668930054,0.375,1.0
189,0.022615229710936546,0.6974999904632568,0.625,0.4999999403953552
190,-0.0019436758011579514,0.7178125381469727,0.625,0.9999999403953552
191,-0.003468383103609085,0.2653124928474426,0.0,0.9999998807907104
192,-0.0,1.0,1.0,0.0
193,-0.038779862225055695,0.2265625,0.0,1.0
194,-0.012774676084518433,0.5406249761581421,0.375,0.9999998807907104
195,0.004113813862204552,0.5334374904632568,0.375,1.0
196,-0.005174978636205196,0.2565625011920929,0.0,0.5
197,0.0031977295875549316,0.3668749928474426,0.125,1.0
198,-0.03249460458755493,0.8028124570846558,0.75,1.0
199,0.0011244937777519226,0.8565624952316284,0.75,0.4999999701976776
200,-0.036091148853302,0.3178125023841858,0.125,0.9999999403953552
201,-0.004687689244747162,0.3153125047683716,0.125,0.9999996423721313
202,-0.005036231130361557,0.7118749618530273,0.625,0.5
203,-0.019427865743637085,0.503125011920929,0.375,1.0
204,-0.0006870925426483154,0.26375001668930054,0.0,1.0
205,-0.0036470144987106323,0.2840625047683716,0.125,0.9999999403953552
206,0.013512644916772842,0.38093751668930054,0.125,1.0
207,-0.12219683825969696,0.2121874988079071,0.0,0.9999999403953552
208,0.05637522414326668,0.2384374886751175,0.0,1.0000001192092896
209,-0.014043964445590973,0.7034375071525574,0.625,0.4999999701976776
210,-0.05236631631851196,0.3218749761581421,0.125,0.9999999403953552
211,0.008808501064777374,0.7356250286102295,0.625,0.5
212,-0.011260870844125748,0.4178124964237213,0.25,1.0
213,0.05509278550744057,0.5325000286102295,0.375,1.0
214,0.00909469649195671,0.2224999964237213,0.0,1.0
215,-0.0031353458762168884,0.21406248211860657,0.0,1.0
216,-0.01476261019706726,0.31062501668930054,0.125,1.0
217,0.015896275639533997,0.3050000071525574,0.125,0.5
218,-0.02368207275867462,0.28312498331069946,0.125,0.9999999403953552
219,-0.01077834889292717,0.5093749761581421,0.375,1.0
220,-0.017083927989006042,0.43937501311302185,0.25,1.0
221,-0.014850959181785583,0.5900000333786011,0.5,0.4999999403953552
222,-0.014315640553832054,0.2918750047683716,0.125,0.4999999701976776
223,-0.019780822098255157,0.21437498927116394,0.0,1.0
224,-0.045691363513469696,0.5537500381469727,0.375,0.9999999403953552
225,-0.03087439201772213,0.5324999690055847,0.375,1.0
226,0.025319568812847137,0.6078124642372131,0.5,1.0
227,0.006262663751840591,0.19593751430511475,0.0,0.5
228,0.012759298086166382,0.6109374761581421,0.5,0.5
229,-0.01465829461812973,0.24250000715255737,0.0,0.4999999403953552
230,-0.05817656219005585,0.4193750023841858,0.25,1.0
231,-0.022110335528850555,0.59375,0.5,0.5
232,-0.03784102201461792,0.29468750953674316,0.0,1.0
233,-0.03213205933570862,0.6056249737739563,0.5,1.0
234,0.0012222006916999817,0.31437501311302185,0.125,0.9999998807907104
235,0.03561895340681076,0.4215624928474426,0.25,1.0
236,0.011617032811045647,0.32249999046325684,0.0,1.0
237,0.00284423865377903,0.4128125011920929,0.25,0.5
238,-0.003329280763864517,0.21156251430511475,0.0,0.9999998807907104
239,-0.0002263784408569336,0.2565625011920929,0.0,1.0
240,-0.02583860233426094,0.28687500953674316,0.125,1.0
241,-0.02995479293167591,0.398125022649765,0.25,0.9999998807907104
242,-0.002880997955799103,0.6040624976158142,0.5,0.4999999701976776
243,0.033356212079524994,0.6096875071525574,0.5,0.5000000596046448
244,-0.1024569571018219,0.5349999666213989,0.375,1.0
245,0.04050024598836899,0.7056249976158142,0.625,1.0
246,-0.04239159822463989,0.405937522649765,0.25,1.0
247,0.01111016608774662,0.2803124785423279,0.0,0.9999999403953552
248,-0.0040954165160655975,0.6678124666213989,0.5,1.0
249,-0.058110736310482025,0.5278124809265137,0.375,1.0
250,-0.03759528696537018,0.22312499582767487,0.0,1.0
251,-0.05112651363015175,0.46031251549720764,0.25,1.0
252,-0.019041143357753754,0.3499999940395355,0.125,1.0
253,0.015970230102539062,0.29624998569488525,0.125,0.9999998807907104
254,-0.00967048853635788,0.3740624785423279,0.125,1.0
255,-0.012080460786819458,0.3568750023841858,0.0,1.0
256,0.018885724246501923,0.24156251549720764,0.0,0.9999999403953552
257,0.012048564851284027,0.36000001430511475,0.125,1.0
258,-0.03569908067584038,0.2815625071525574,0.0,1.0
259,-0.02789781242609024,0.3112499713897705,0.125,1.0
260,-0.004021100699901581,0.4165624976158142,0.125,0.9999999403953552
261,-0.0,0.6000000238418579,0.5,0.0
262,-0.024534862488508224,0.3843750059604645,0.25,1.0
263,-0.011793263256549835,0.328125,0.125,0.9999999403953552
264,0.017921078950166702,0.20250001549720764,0.0,0.49999988079071045
265,-0.09414345026016235,0.4546875059604645,0.25,1.0
266,0.009267956018447876,0.49031251668930054,0.375,1.0
267,-0.015201311558485031,0.40687501430511475,0.25,0.9999999403953552
268,-0.05330441892147064,0.26374998688697815,0.0,1.0
269,-0.06041305512189865,0.2984374761581421,0.125,1.0
270,-0.024321667850017548,0.4625000059604645,0.25,1.0
271,-0.020994223654270172,0.5112500190734863,0.375,1.0
272,-0.02216360718011856,0.5171875357627869,0.375,1.0
273,0.0017428100109100342,0.42375001311302185,0.25,1.0
274,-0.026859961450099945,0.5900000333786011,0.5,0.4999999403953552
275,-0.010328281670808792,0.5037500262260437,0.375,0.9999998211860657
276,0.034542642533779144,0.28468751907348633,0.125,0.9999999403953552
277,-0.028406620025634766,0.3296874761581421,0.125,0.9999998807907104
278,-0.004260111600160599,0.2475000023841858,0.0,1.0
279,0.013245686888694763,0.33781251311302185,0.125,0.5
280,-0.05561085790395737,0.3165625035762787,0.125,1.0000001192092896
281,0.03188818320631981,0.5924999713897705,0.5,0.4999999403953552
282,-0.03542152792215347,0.9228124618530273,0.875,0.5
283,-0.00830836221575737,0.7024999856948853,0.625,1.0
284,-0.009037476032972336,0.3671875,0.125,0.9999998211860657
285,0.0033195875585079193,0.8040624856948853,0.75,1.0
286,-0.06044516712427139,0.6581250429153442,0.5,1.0
287,-0.013571422547101974,0.3215624988079071,0.0,1.0000003576278687
288,0.0043793935328722,0.3578125238418579,0.125,1.0
289,0.058770712465047836,0.17500001192092896,0.0,1.0
290,0.04171644151210785,0.41843748092651367,0.25,1.0
291,-0.05823010578751564,0.36500000953674316,0.125,1.0
292,0.01840312033891678,0.3265624940395355,0.125,1.0
293,-0.034837257117033005,0.5209375023841858,0.375,0.9999998807907104
294,-0.0,0.6000000238418579,0.5,0.0
295,-0.0352923721075058,0.6037499904632568,0.5,0.5
296,-0.007370360195636749,0.2318750023841858,0.0,0.9999999403953552
297,0.010764269158244133,0.5799999833106995,0.5,0.5
298,-0.025253407657146454,0.19312500953674316,0.0,1.0
299,-0.15289467573165894,0.4918749928474426,0.375,1.0
300,-0.0032646730542182922,0.5440624952316284,0.375,0.9999999403953552
301,-0.002712659537792206,0.4790624976158142,0.125,0.9999999403953552
302,0.015429027378559113,0.7493749856948853,0.625,0.4999999403953552
303,-0.008514266461133957,0.2290624976158142,0.0,0.9999999403953552
304,0.006370905786752701,0.2162500023841858,0.0,0.9999999403953552
305,-0.014418445527553558,0.2303124964237213,0.0,1.0
306,-0.04904668778181076,0.8899999856948853,0.875,0.5
307,-0.0835081934928894,0.635937511920929,0.5,0.9999999403953552
308,-0.054133977741003036,0.2906250059604645,0.0,0.9999998807907104
309,-0.009239546954631805,0.6899999976158142,0.625,0.4999999701976776
310,-0.013336427509784698,0.6018750071525574,0.5,0.4999997019767761
311,-0.0025515854358673096,0.375,0.125,0.9999999403953552
312,-0.03954898566007614,0.3843750059604645,0.25,0.9999999403953552
313,-0.05715249851346016,0.25,0.0,0.9999998807907104
314,-0.04936991631984711,0.43406251072883606,0.25,1.0
315,-0.027202993631362915,0.4350000023841858,0.25,1.0
316,-0.04446623474359512,0.2928125262260437,0.125,0.9999999403953552
317,-0.021753724664449692,0.30124998092651367,0.0,1.0
318,-0.024425912648439407,0.7293750047683716,0.625,0.5
319,-0.015432700514793396,0.5900000333786011,0.5,0.4999999403953552
320,-0.02110493928194046,0.8500000238418579,0.75,1.0
321,0.01331368088722229,0.2759374976158142,0.0,0.9999999403953552
322,-0.017645031213760376,0.17218750715255737,0.0,0.5
323,-0.02421456389129162,0.20250000059604645,0.0,1.0
324,-0.0008571147918701172,0.21875,0.0,0.9999999403953552
325,-0.003998477011919022,0.3331249952316284,0.125,1.0
326,-0.0005034133791923523,0.2006250023841858,0.0,0.9999999403953552
327,0.004429854452610016,0.1912499964237213,0.0,0.4999999403953552
328,-0.004032246768474579,0.2253125011920929,0.0,0.9999998807907104
329,0.01794610172510147,0.3843750059604645,0.125,1.0
330,-0.007221318781375885,0.46437498927116394,0.25,1.0
331,-0.020930808037519455,0.5681250095367432,0.375,1.0
332,-0.04179370775818825,0.43281251192092896,0.25,0.9999997615814209
333,0.010056829079985619,0.1706250011920929,0.0,1.0
334,-0.0005385316908359528,0.8618749976158142,0.75,0.5
335,-0.04857427626848221,0.800000011920929,0.75,0.5
336,-0.04494049400091171,0.5065624713897705,0.375,1.0
337,0.002335045486688614,0.1834374964237213,0.0,1.0
338,-0.0854460746049881,0.3812500238418579,0.125,0.9999998211860657
339,-0.03546401113271713,0.8912500143051147,0.875,0.5
340,0.01697429083287716,0.2615624964237213,0.0,1.0
341,-0.030449260026216507,0.47093749046325684,0.375,1.0
342,-0.06368198245763779,0.4556249976158142,0.25,1.0
343,-0.006932705640792847,0.703125,0.625,0.5
344,0.018889661878347397,0.20281249284744263,0.0,0.9999998211860657
345,-0.032438360154628754,0.3659375011920929,0.125,0.9999999403953552
346,-0.012291042134165764,0.41968750953674316,0.25,1.0
347,-0.026244578883051872,0.4534375071525574,0.25,1.000000238418579
348,-0.06049457937479019,0.3306249976158142,0.125,1.0
349,0.01493845134973526,0.20468750596046448,0.0,1.0
350,-0.0011136196553707123,0.46281248331069946,0.25,1.0
351,0.01923082396388054,0.2562500238418579,0.0,0.9999998211860657
352,0.0019265562295913696,0.5084375143051147,0.375,1.0
353,-0.007214430719614029,0.4178125262260437,0.25,1.000000238418579
354,-0.023694101721048355,0.20375001430511475,0.0,0.9999999403953552
355,-0.004849184304475784,0.5893750190734863,0.375,0.9999998807907104
356,-0.06316506117582321,0.20624999701976776,0.0,1.0
357,0.02471347153186798,0.2253125011920929,0.0,0.49999988079071045
358,0.02980196848511696,0.3062500059604645,0.0,0.9999999403953552
359,-0.06100183725357056,0.2853125035762787,0.125,0.9999998807907104
360,-0.03808991238474846,0.29500001668930054,0.0,1.0
361,0.0009550787508487701,0.5390625,0.375,0.9999998807907104
362,-0.0388944149017334,0.6634374856948853,0.5,1.0
363,-0.017058145254850388,0.3621875047683716,0.125,0.9999998807907104
364,0.04938554763793945,0.2906250059604645,0.0,1.0
365,-0.028430338948965073,0.5993750095367432,0.5,0.5
366,-0.017914971336722374,0.18906250596046448,0.0,0.9999998807907104
367,-0.0,1.0,1.0,0.0
368,-0.029672939330339432,0.2840625047683716,0.0,1.0
369,-0.01591471955180168,0.17656248807907104,0.0,0.5
370,-0.009344631806015968,0.6003124713897705,0.5,1.0
371,-0.02272949367761612,0.19593749940395355,0.0,1.0
372,0.008414171636104584,0.6031249761581421,0.5,0.4999997615814209
373,-0.017996519804000854,0.3212500214576721,0.125,1.0
374,0.00021839141845703125,0.25218749046325684,0.0,1.0
375,0.00804268941283226,0.4846875071525574,0.375,1.0
376,0.01380128227174282,0.5768749713897705,0.375,0.9999999403953552
377,-0.018008384853601456,0.6403124928474426,0.5,0.5
378,-0.05601757764816284,0.4387499988079071,0.25,0.9999999403953552
379,0.00040019676089286804,0.5859375,0.375,0.9999999403953552
380,0.00982295349240303,0.3946875035762787,0.125,1.0
381,0.009145895019173622,0.41093748807907104,0.25,1.0
382,-0.07428835332393646,0.32875001430511475,0.125,1.0
383,-0.005884241312742233,0.671875,0.5,0.5
384,0.021516021341085434,0.18968750536441803,0.0,1.0
385,-0.03577079623937607,0.22093750536441803,0.0,1.0
386,-0.04818185791373253,0.7737499475479126,0.625,1.0
387,-0.009946085512638092,0.1899999976158142,0.0,0.4999999403953552
388,-0.015766259282827377,0.48625001311302185,0.375,0.9999999403953552
389,0.0030825957655906677,0.19500000774860382,0.0,0.9999997615814209
390,0.01015850156545639,0.6899999976158142,0.625,0.5
391,-0.0005437210202217102,0.28187501430511475,0.0,1.0
392,-0.00609946995973587,0.40437501668930054,0.25,1.0
393,0.023105358704924583,0.6696875095367432,0.5,0.9999999403953552
394,0.011128954589366913,0.43937501311302185,0.25,1.0
395,0.03658897057175636,0.3931249976158142,0.25,1.0
396,0.05381977558135986,0.34812501072883606,0.125,1.0
397,0.013663744553923607,0.8053125143051147,0.75,0.4999999403953552
398,0.011790599673986435,0.45624998211860657,0.25,1.0
399,0.020342767238616943,0.36656251549720764,0.125,1.0
400,-0.13785262405872345,0.20593750476837158,0.0,1.0
401,-0.0,1.0,1.0,0.0
402,-0.028058059513568878,0.5009374618530273,0.375,1.0
403,-0.027494017034769058,0.3712500035762787,0.0,1.0
404,0.017310714349150658,0.3043749928474426,0.0,0.9999998807907104
405,-0.0009668432176113129,0.2446874976158142,0.0,0.9999998807907104
406,-0.024236448109149933,0.3893750011920929,0.125,0.5
407,0.014269385486841202,0.3021875023841858,0.0,0.9999999403953552
408,-0.0,1.0,1.0,0.0
409,0.0047334060072898865,0.4350000023841858,0.25,1.0
410,0.02478647232055664,0.4024999737739563,0.25,0.9999998807907104
411,0.028687261044979095,0.5928124785423279,0.5,0.4999999701976776
412,-0.020422685891389847,0.2146874964237213,0.0,0.9999999403953552
413,0.03401544317603111,0.6025000214576721,0.5,0.49999985098838806
414,-0.01355423778295517,0.6981250047683716,0.625,0.5
415,-0.0,0.6000000238418579,0.5,0.0
416,0.009171918034553528,0.17000000178813934,0.0,0.9999999403953552
417,-0.029133185744285583,0.4168750047683716,0.25,1.0
418,0.03723032400012016,0.2512499988079071,0.0,0.9999998807907104
419,-0.0060361698269844055,0.2684375047683716,0.0,1.0
420,0.02466774731874466,0.6159374713897705,0.5,0.5
421,-0.016392871737480164,0.40625,0.125,1.0
422,-0.0025144629180431366,0.2928124964237213,0.0,1.0
423,0.010897766798734665,0.24062500894069672,0.0,1.0
424,0.004800451919436455,0.29624998569488525,0.0,1.0
425,-0.013985995203256607,0.2306250035762787,0.0,1.0
426,-0.03380906954407692,0.3478125035762787,0.125,1.0
427,-0.017713289707899094,0.7493749856948853,0.625,0.4999999701976776
428,-0.028632203117012978,0.3943750262260437,0.25,1.0
429,0.011192474514245987,0.15781250596046448,0.0,1.0
430,0.010484710335731506,0.36000001430511475,0.125,0.9999999403953552
431,-0.027859855443239212,0.6162500381469727,0.375,0.9999998807907104
432,-0.03920014575123787,0.6534374952316284,0.5,1.0
433,0.03453949838876724,0.6043750047683716,0.5,0.4999999403953552
434,-0.05886834114789963,0.3006249964237213,0.125,1.0
435,-0.032255869358778,0.6371874809265137,0.5,0.5000001192092896
436,0.009151775389909744,0.32625001668930054,0.125,0.9999998807907104
437,-0.02870883420109749,0.3712500035762787,0.125,0.9999993443489075
438,-0.03525979071855545,0.503125011920929,0.375,0.4999999403953552
439,-0.006136324256658554,0.32593750953674316,0.125,1.0
440,-0.01638098992407322,0.5915625095367432,0.5,0.9999999403953552
441,-0.028528232127428055,0.21843750774860382,0.0,0.9999997615814209
442,0.03699810057878494,0.37156251072883606,0.125,1.0
443,-0.0015016645193099976,0.5900000333786011,0.5,0.4999999403953552
444,-0.05038829892873764,0.43687498569488525,0.25,1.0
445,-0.041290514171123505,0.21656249463558197,0.0,0.9999999403953552
446,0.010203719139099121,0.7009375095367432,0.625,0.5
447,-0.012321876361966133,0.3553124964237213,0.125,1.0
448,0.009617388248443604,0.6509374976158142,0.5,0.4999999701976776
449,-0.016575608402490616,0.39531248807907104,0.125,0.9999999403953552
450,0.02491386979818344,0.24500000476837158,0.0,1.0
451,-0.009930651634931564,0.3165624737739563,0.125,1.0
452,-0.0,0.6000000238418579,0.5,0.0
453,0.026732632890343666,0.4346874952316284,0.25,0.9999997615814209
454,0.0018902793526649475,0.29468750953674316,0.0,1.0
455,0.005054041743278503,0.6465624570846558,0.5,0.4999999403953552
456,-0.017893821001052856,0.3753125071525574,0.125,0.9999998211860657
457,-0.03143972530961037,0.2549999952316284,0.0,1.0
458,0.011743143200874329,0.503125011920929,0.25,1.0
459,-0.02704405039548874,0.4150000214576721,0.25,1.0
460,-0.01754181645810604,0.4296875298023224,0.25,0.9999998807907104
