step,loss,reward_mean,pass_rate,advantage_std
97,-0.0379699282348156,0.6568750143051147,0.5,0.5
98,0.0023549944162368774,0.800000011920929,0.75,0.5
99,-0.03343134745955467,0.7221875190734863,0.625,0.9999999403953552
100,-0.08933871239423752,0.8174999952316284,0.75,1.0
101,-0.030879471451044083,0.8162499666213989,0.75,1.0
102,-0.044870004057884216,0.7112500071525574,0.625,1.0
103,-0.02654862031340599,0.7359374761581421,0.625,0.5000000596046448
104,0.05811205878853798,0.2528125047683716,0.0,1.0
105,-0.01787162944674492,0.6259374618530273,0.375,1.0
106,0.018757589161396027,0.19562500715255737,0.0,0.9999999403953552
107,-0.009114056825637817,0.6206250190734863,0.5,0.5
108,-0.026355210691690445,0.9300000071525574,0.875,0.5
109,0.005670234560966492,0.5306249856948853,0.375,1.0
110,0.01197996735572815,0.7121875286102295,0.625,0.5
111,-0.03357583284378052,0.6384375095367432,0.5,1.0
112,-0.0182918943464756,0.9215624928474426,0.875,0.5
113,0.049402642995119095,0.4150000214576721,0.125,0.9999998807907104
114,-0.0,1.0,1.0,0.0
115,-0.0005684960633516312,0.8050000071525574,0.75,1.0
116,-0.021615199744701385,0.8009375333786011,0.75,1.0
117,0.0006946902722120285,0.5134375095367432,0.375,0.9999998807907104
118,-0.040229976177215576,0.7003124952316284,0.625,0.5
119,-0.011330164968967438,0.8059375286102295,0.75,0.5
120,0.023647863417863846,0.9281250238418579,0.875,0.4999999403953552
121,-0.003995424136519432,0.8040624856948853,0.75,1.0
122,0.005936816334724426,0.8971874713897705,0.875,0.5
123,0.01727946847677231,0.6025000214576721,0.5,0.4999999701976776
124,-0.0,1.0,1.0,0.0
125,-0.0014204569160938263,0.7778124809265137,0.625,0.5
126,0.009820137172937393,0.33656251430511475,0.125,0.9999999403953552
127,-0.009731866419315338,0.6006249785423279,0.5,0.5
128,0.0007667457684874535,0.7000000476837158,0.625,1.0
129,-0.012647569179534912,0.9165624976158142,0.875,0.5
130,0.005343571305274963,0.6137499809265137,0.5,0.4999999701976776
131,0.0066124312579631805,0.5715624690055847,0.25,1.0
132,-0.04491172730922699,0.6071875095367432,0.5,0.5000001788139343
133,-0.036444298923015594,0.6368750333786011,0.5,0.4999999403953552
134,-0.0011068731546401978,0.2175000011920929,0.0,1.0
135,-0.025835532695055008,0.33781248331069946,0.125,1.0
136,-0.02733122557401657,0.4012500047683716,0.25,1.0
137,-0.005538947880268097,0.6903125047683716,0.625,0.4999999701976776
138,0.007682330906391144,0.8165625333786011,0.75,0.5
139,0.007646523416042328,0.6684374809265137,0.5,0.5000001788139343
140,-0.015068434178829193,0.8999999761581421,0.875,0.5
141,0.01787928119301796,0.7259374856948853,0.625,0.5
142,0.00923013687133789,0.7024999856948853,0.625,1.0
143,0.04193134605884552,0.4181249737739563,0.125,1.0
144,-0.005933605134487152,0.2603124976158142,0.0,0.9999999403953552
145,-0.015218153595924377,0.7143750190734863,0.625,1.0
146,-0.01935781165957451,0.7446874976158142,0.625,0.5
147,-0.010839596390724182,0.5865625143051147,0.5,0.5
148,-0.016811728477478027,0.8899999856948853,0.875,0.5
149,-0.03423859551548958,0.7412499785423279,0.625,1.0
150,0.007954441010951996,0.38343748450279236,0.25,0.9999999403953552
151,-0.0,0.6000000238418579,0.5,0.0
152,0.009295867756009102,0.52281254529953,0.375,1.0
153,-0.03049776703119278,0.5187499523162842,0.25,1.0
154,-0.02403307892382145,0.5271874666213989,0.375,1.0
155,-0.023906160145998,0.5396875143051147,0.375,0.9999999403953552
156,-0.0,1.0,1.0,0.0
157,0.00292365625500679,0.9162499904632568,0.875,0.5
158,-0.01916183903813362,0.8337500095367432,0.75,0.5
159,-0.026931773871183395,0.40843749046325684,0.25,0.9999999403953552
160,-0.040926702320575714,0.6000000238418579,0.5,1.0
161,-0.006097113713622093,0.6012499928474426,0.5,0.9999998807907104
162,0.019477713853120804,0.2006250023841858,0.0,0.5
163,-0.019135598093271255,0.4000000059604645,0.25,0.5
164,-0.0004728361964225769,0.9271875023841858,0.875,0.5
165,-0.0,1.0,1.0,0.0
166,-0.04601234942674637,0.6103124618530273,0.5,1.0
167,-0.024361737072467804,0.707812488079071,0.625,0.5
168,6.0614198446273804e-05,0.7518749833106995,0.625,0.49999991059303284
169,-0.0,1.0,1.0,0.0
170,-0.041097208857536316,0.5196875333786011,0.375,1.0
171,-0.0032326877117156982,0.7587499618530273,0.625,0.5
172,0.02761215530335903,0.43250003457069397,0.25,0.9999999403953552
173,0.0066517069935798645,0.7068749666213989,0.5,0.5
174,-0.011859312653541565,0.6474999785423279,0.5,0.5
175,-0.019273394718766212,0.7200000286102295,0.625,0.5
176,-0.02686043456196785,0.21187499165534973,0.0,1.0
177,-0.018719758838415146,0.9278125166893005,0.875,0.5
178,-0.015896331518888474,0.7000000476837158,0.625,1.0
179,0.03014000691473484,0.49562501907348633,0.375,1.0
180,-0.003713192418217659,0.8068749904632568,0.75,0.5
181,-0.028256133198738098,0.6221874952316284,0.5,0.4999998211860657
182,0.0269410852342844,0.7331250309944153,0.625,0.9999998807907104
183,-0.0,0.6000000238418579,0.5,0.0
184,-0.012515489012002945,0.65625,0.5,0.9999999403953552
185,-0.016888167709112167,0.7787500023841858,0.625,0.5
186,-0.004745464771986008,0.5959374904632568,0.375,1.0
187,-0.0029056593775749207,0.40000003576278687,0.25,1.000000238418579
188,-0.02103407122194767,0.6759375333786011,0.5,1.0
189,-0.01568560302257538,0.41499999165534973,0.25,1.0
190,-0.0209207646548748,0.801562488079071,0.75,0.4999999701976776
191,-0.016047511249780655,0.5015624761581421,0.375,0.9999998211860657
192,0.01391739770770073,0.2931250035762787,0.125,0.9999997615814209
193,-0.020625852048397064,0.6553125381469727,0.5,0.5
194,-0.0547531358897686,0.5009375214576721,0.25,1.0
195,-0.004657389596104622,0.6212500333786011,0.5,1.0
196,0.025898337364196777,0.7074999809265137,0.5,0.49999991059303284
197,-0.0020252466201782227,0.903124988079071,0.875,0.4999999403953552
198,-0.022697366774082184,0.8059375286102295,0.75,0.4999999403953552
199,-0.018507331609725952,0.4896875023841858,0.25,1.0
200,-0.052327826619148254,0.8290624618530273,0.75,1.0
201,-0.027159038931131363,0.6409375071525574,0.5,0.9999999403953552
202,-0.04866310954093933,0.7431249618530273,0.625,1.0
203,0.009167222306132317,0.8181250095367432,0.75,0.5
204,0.0005962233990430832,0.46937501430511475,0.125,0.9999998807907104
205,0.00015234528109431267,0.2800000011920929,0.0,0.5
206,-0.0020194649696350098,0.6015625,0.5,0.4999999701976776
207,-0.03952576220035553,0.6974999904632568,0.5,0.5
208,-0.021096784621477127,0.43687498569488525,0.25,0.9999998807907104
209,0.005819771438837051,0.504687488079071,0.375,0.9999998211860657
210,-0.037181563675403595,0.7021875381469727,0.625,0.9999999403953552
211,0.003524176776409149,0.8331249952316284,0.75,0.5
212,-0.01919182762503624,0.8999999761581421,0.875,0.5
213,-0.004670180380344391,0.6909375190734863,0.5,0.9999999403953552
214,0.003559242933988571,0.39249998331069946,0.25,0.9999998807907104
215,-0.0022699497640132904,0.9209375381469727,0.875,0.5
216,-0.0,1.0,1.0,0.0
217,-0.03617041930556297,0.5246874690055847,0.375,0.9999998807907104
218,-0.028286375105381012,0.6028125286102295,0.5,0.9999999403953552
219,0.009033963084220886,0.6193749904632568,0.5,0.5
220,0.040047600865364075,0.3137500286102295,0.0,1.0
221,0.05194463953375816,0.25562500953674316,0.0,1.0
222,0.010395500808954239,0.5940625071525574,0.5,0.4999999701976776
223,0.004517925903201103,0.5271875262260437,0.25,0.9999999403953552
224,0.002729129046201706,0.9034374952316284,0.875,0.5
225,0.045592185109853745,0.39406251907348633,0.25,1.0
226,-0.030875949189066887,0.7900000214576721,0.75,0.4999999403953552
227,0.05416272580623627,0.5440624952316284,0.375,0.9999999403953552
228,-0.0,0.7099999785423279,0.5,0.0
229,0.0009154342114925385,0.6225000023841858,0.5,1.0
230,-0.052453674376010895,0.8050000071525574,0.75,1.0
231,-0.0004638098180294037,0.5331249833106995,0.375,0.9999999403953552
232,-0.019221896305680275,0.5612499713897705,0.375,1.0
233,0.002645617350935936,0.5096874833106995,0.375,1.0
234,0.026048554107546806,0.3787500262260437,0.25,1.0
235,0.029918285086750984,0.6815624833106995,0.5,0.5
236,-0.0060346778482198715,0.7009375095367432,0.625,1.0
237,-0.03272108733654022,0.7440625429153442,0.625,1.0
238,-0.052909620106220245,0.40937501192092896,0.25,0.9999998807907104
239,-0.007798153907060623,0.36625000834465027,0.125,0.9999999403953552
240,-0.0,1.0,1.0,0.0
241,-0.0,1.0,1.0,0.0
242,-0.011192500591278076,0.3006249964237213,0.125,1.0
243,-0.005722850561141968,0.831250011920929,0.75,0.4999999403953552
244,-0.007527098059654236,0.7015625238418579,0.5,1.0
245,-0.024453014135360718,0.4556249976158142,0.25,1.0
246,-0.01202438771724701,0.2574999928474426,0.125,1.0
247,-0.004341579973697662,0.901562511920929,0.875,0.5000000596046448
248,0.005413524806499481,0.6068750023841858,0.5,1.0
249,-0.04619410261511803,0.5746874809265137,0.375,0.9999999403953552
250,0.0075225830078125,0.2006250023841858,0.0,0.5
251,-0.09605331718921661,0.40406250953674316,0.25,1.0
252,-0.0,1.0,1.0,0.0
253,-0.0,0.6000000238418579,0.5,0.0
254,-0.012672439217567444,0.6109374761581421,0.5,0.49999988079071045
255,-0.01932840421795845,0.28187501430511475,0.125,0.9999998807907104
256,-0.055975452065467834,0.4481250047683716,0.25,1.0
257,-0.05501452088356018,0.6931250095367432,0.5,1.0
258,0.00758713111281395,0.5696874856948853,0.375,1.0
259,-0.006020514294505119,0.8196874856948853,0.75,1.0
260,-0.02337157540023327,0.5099999904632568,0.25,1.0
261,-0.03493655472993851,0.43406248092651367,0.25,0.9999999403953552
262,0.04694272577762604,0.5649999976158142,0.375,1.0
263,0.016623402014374733,0.5065624713897705,0.375,0.9999998807907104
264,-0.045890551060438156,0.6781250238418579,0.5,1.0
265,-0.005819737911224365,0.6468750238418579,0.5,0.4999999403953552
266,-0.03946909308433533,0.45625001192092896,0.25,0.9999998807907104
267,0.01882662996649742,0.7184375524520874,0.625,1.0
268,0.01603497378528118,0.9306249618530273,0.875,0.5
269,-0.0,1.0,1.0,0.0
270,-0.018011417239904404,0.43031251430511475,0.25,1.0
271,0.008930284529924393,0.9281250238418579,0.875,0.4999999403953552
272,-0.01964009925723076,0.42875000834465027,0.25,1.0
273,-0.032801467925310135,0.4462500214576721,0.25,1.0
274,-0.018111608922481537,0.6015625,0.5,0.5
275,-0.009897764772176743,0.729687511920929,0.625,0.4999999403953552
276,-0.013102132827043533,0.7578125,0.625,0.5
277,-0.01144476793706417,0.6496875286102295,0.5,1.0
278,0.03447551280260086,0.731249988079071,0.625,0.5
279,0.024616416543722153,0.800000011920929,0.75,1.0
280,-0.09863870590925217,0.5899999737739563,0.5,1.0
281,-0.043080661445856094,0.690625011920929,0.625,0.4999999403953552
282,-0.05380985513329506,0.42000001668930054,0.25,0.9999999403953552
283,-0.028165049850940704,0.6265624761581421,0.5,0.5000000596046448
284,-0.04206797853112221,0.5731250047683716,0.5,1.0
285,0.002392258495092392,0.8100000023841858,0.75,0.5
286,-0.00038545578718185425,0.6190624833106995,0.5,0.4999999403953552
287,-0.024668581783771515,0.43437498807907104,0.25,1.0
288,-0.045923687517642975,0.5787500143051147,0.375,0.999999463558197
289,-0.005902014672756195,0.6434375047683716,0.5,0.4999999403953552
290,-0.005721988156437874,0.5693749785423279,0.375,0.9999999403953552
291,-0.021787505596876144,0.8999999761581421,0.875,0.5
292,-0.02149789035320282,0.8521875143051147,0.75,0.4999999403953552
293,-0.008254744112491608,0.5484374761581421,0.375,0.9999999403953552
294,0.006723223254084587,0.7406250238418579,0.625,0.4999999403953552
295,0.0039457157254219055,0.2659375071525574,0.0,0.9999999403953552
296,0.014220274984836578,0.6053124666213989,0.375,0.9999998807907104
297,-0.054702673107385635,0.5634375214576721,0.375,0.9999999403953552
298,-0.05552046000957489,0.5871875286102295,0.375,1.0
299,-0.03096136264503002,0.5790625214576721,0.375,1.0
300,-0.01165008544921875,0.7475000023841858,0.625,1.0
301,-0.023070748895406723,0.518750011920929,0.375,1.0
302,0.02561171166598797,0.5234375,0.25,0.9999998807907104
303,-0.039621032774448395,0.3868749737739563,0.125,0.9999999403953552
304,-0.017193198204040527,0.5078125,0.375,1.0
305,-0.07704088091850281,0.6931250095367432,0.5,0.9999999403953552
306,0.012116169556975365,0.800000011920929,0.75,1.0
307,0.0007930435240268707,0.715624988079071,0.625,0.9999998807907104
308,-0.02914333902299404,0.5231249928474426,0.375,1.0
309,-0.016842849552631378,0.5137500166893005,0.25,1.0
310,0.017583802342414856,0.8346874713897705,0.75,0.5
311,-0.012641899287700653,0.2603124976158142,0.0,1.0
312,-6.855838000774384e-05,0.503125011920929,0.375,1.0
313,-0.02312464639544487,0.6800000071525574,0.625,0.5
314,0.04017477482557297,0.6012499928474426,0.5,0.5
315,-0.014251930639147758,0.5168750286102295,0.375,0.9999999403953552
316,-0.01853661797940731,0.8474999666213989,0.75,0.9999999403953552
317,-0.002591542899608612,0.8087500333786011,0.75,0.5
318,0.03720034286379814,0.31718748807907104,0.125,1.0
319,-0.005452539771795273,0.9018750190734863,0.875,0.5
320,-0.018135353922843933,0.8034374713897705,0.75,0.5
321,-0.0,1.0,1.0,0.0
322,-0.03463168814778328,0.8140624761581421,0.75,1.0
323,0.020506033673882484,0.5287500023841858,0.375,1.0
324,-0.029292350634932518,0.8999999761581421,0.875,0.5
325,-0.0444708876311779,0.75,0.625,1.0
326,-0.026074159890413284,0.4675000309944153,0.25,1.0
327,-0.0356290303170681,0.5806249976158142,0.375,1.0
328,0.004925329238176346,0.9012500047683716,0.875,0.5
329,-0.003264002501964569,0.5803124904632568,0.5,0.5
330,-0.046475742012262344,0.800000011920929,0.75,1.0
331,-0.04843832552433014,0.8999999761581421,0.875,0.5
332,-0.0,1.0,1.0,0.0
333,-0.004998002201318741,0.7528125047683716,0.625,0.4999999403953552
334,-0.0,1.0,1.0,0.0
335,-0.02142505533993244,0.7074999809265137,0.625,0.5
336,0.011588435620069504,0.44343751668930054,0.25,1.0
337,-0.006437178701162338,0.9306249618530273,0.875,0.5
338,-0.004714248701930046,0.7599999904632568,0.625,0.9999999403953552
339,-0.0046829767525196075,0.9084374904632568,0.875,0.5
340,-0.025912977755069733,0.8284375071525574,0.75,0.9999999403953552
341,-0.003766097128391266,0.8125,0.75,0.5
342,0.0023519303649663925,0.800000011920929,0.75,0.5
343,-0.02261955477297306,0.5303124785423279,0.375,1.0
344,-0.01241874136030674,0.8196874856948853,0.75,0.4999999701976776
345,-0.02743527665734291,0.6318749785423279,0.5,0.5
346,0.00895698368549347,0.8999999761581421,0.875,0.5
347,-0.025003891438245773,0.47187501192092896,0.25,1.0
348,-0.039501991122961044,0.5543749928474426,0.375,0.9999999403953552
349,-0.008479423820972443,0.6534374952316284,0.5,1.0
350,-0.02473820373415947,0.6456249952316284,0.5,0.5
351,-0.021741949021816254,0.49562501907348633,0.375,1.0
352,-0.04153481125831604,0.5484374761581421,0.375,1.0
353,-0.005676336586475372,0.7021874785423279,0.625,0.5
354,0.037661030888557434,0.29593750834465027,0.0,1.0
355,-0.007777833379805088,0.6040624976158142,0.5,1.0
356,-0.01835823431611061,0.4646874964237213,0.25,1.0
357,-0.012421496212482452,0.7103124856948853,0.625,1.0
358,0.0026361867785453796,0.8337500095367432,0.75,0.5
359,-0.0,1.0,1.0,0.0
360,-0.011731266975402832,0.8056250214576721,0.75,0.5
361,-0.08485253155231476,0.3409374952316284,0.125,1.0
362,0.016360104084014893,0.7281249761581421,0.625,1.0
363,0.020048558712005615,0.39124998450279236,0.25,1.0
364,-0.004174146801233292,0.6071875095367432,0.375,1.0
365,-0.018725864589214325,0.5,0.375,0.5
366,-0.030743781477212906,0.5168750286102295,0.375,1.0
367,-0.06438082456588745,0.4584375023841858,0.25,0.9999999403953552
368,-0.0821978896856308,0.6315625309944153,0.5,1.0
369,-0.030766544863581657,0.5318750143051147,0.375,1.0
370,-0.002233356237411499,0.8215625286102295,0.75,0.5
371,-0.00857824832201004,0.800000011920929,0.75,1.0
372,-0.028840653598308563,0.5437500476837158,0.25,1.0
373,-0.03983696922659874,0.6665624976158142,0.5,1.0
374,0.0163487046957016,0.9209375381469727,0.875,0.5
375,-0.005436955019831657,0.7003124952316284,0.625,1.0
376,0.013024233281612396,0.7803125381469727,0.625,1.0
377,0.004934664815664291,0.8999999761581421,0.875,0.5
378,0.02374964952468872,0.831250011920929,0.75,0.4999999403953552
379,0.01801900565624237,0.8065624833106995,0.75,0.5
380,-0.030701465904712677,0.9003124833106995,0.875,0.5
381,-0.048803068697452545,0.6981250047683716,0.5,1.0
382,0.03111070767045021,0.5712499618530273,0.375,0.9999998807907104
383,-0.014413898810744286,0.901562511920929,0.875,0.5000000596046448
384,-0.060861535370349884,0.43312501907348633,0.25,1.0
385,-0.030538411810994148,0.550000011920929,0.375,1.0
386,-0.0,1.0,1.0,0.0
387,-0.01275908574461937,0.43812501430511475,0.125,1.0
388,-0.011242460459470749,0.7746875286102295,0.625,1.0
389,-0.00209934264421463,0.4012500047683716,0.25,1.0
390,0.04199795797467232,0.5643750429153442,0.375,0.9999999403953552
391,-0.044983938336372375,0.8009375333786011,0.75,1.0
392,-0.0019407421350479126,0.8596875071525574,0.75,0.5
393,-0.02477439120411873,0.6412500143051147,0.375,1.0
394,0.002422761172056198,0.6015625,0.5,0.4999998211860657
395,-0.03953822702169418,0.8590624928474426,0.75,0.5
396,-0.035567931830883026,0.8021875023841858,0.75,0.5
397,-0.003534924238920212,0.9159374833106995,0.875,0.5
398,-0.01657942682504654,0.9059374928474426,0.875,0.5
399,0.007802728563547134,0.4215624928474426,0.25,0.9999999403953552
400,0.021224023774266243,0.5049999952316284,0.25,1.0
401,-0.010824013501405716,0.8037499785423279,0.75,0.4999999403953552
402,-0.05333852022886276,0.5759375095367432,0.375,1.0
403,-0.03748450428247452,0.8009375333786011,0.75,0.4999999701976776
404,-0.051145605742931366,0.8218749761581421,0.75,1.0
405,-0.012469671666622162,0.5996875166893005,0.5,0.4999999403953552
406,-0.014014437794685364,0.8999999761581421,0.875,0.5
407,-0.0,1.0,1.0,0.0
408,-0.01853080466389656,0.8999999761581421,0.875,0.5
409,0.005376569926738739,0.6153125166893005,0.5,1.0
410,-0.002358580008149147,0.4000000059604645,0.25,0.5
411,-0.0,1.0,1.0,0.0
412,0.0062001049518585205,0.6656249761581421,0.5,0.5
413,-0.028141221031546593,0.6378124952316284,0.5,1.0
414,-0.0,1.0,1.0,0.0
415,0.01827889308333397,0.5,0.375,0.5
416,-0.0,1.0,1.0,0.0
417,0.0081719309091568,0.7331249713897705,0.625,0.4999999701976776
418,-0.0033333133906126022,0.8031250238418579,0.75,0.5
419,0.02014785446226597,0.2731249928474426,0.0,0.5
420,-0.004171136766672134,0.6134375333786011,0.5,0.5
421,-0.0,1.0,1.0,0.0
422,-0.047677405178546906,0.32593750953674316,0.125,0.9999999403953552
423,0.016575593501329422,0.33531248569488525,0.125,1.0
424,-0.01036924496293068,0.5940624475479126,0.375,1.0
425,-0.008753672242164612,0.35218751430511475,0.125,1.0
426,0.011682700365781784,0.5262500047683716,0.25,1.0
427,-0.008529230952262878,0.9309375286102295,0.875,0.5
428,0.0023254305124282837,0.699999988079071,0.625,0.5
429,0.005850864574313164,0.7168750166893005,0.625,0.4999999403953552
430,-0.06924545764923096,0.5609375238418579,0.375,1.0
431,-0.0016614310443401337,0.4321874976158142,0.125,0.9999999403953552
432,-0.04206564649939537,0.6631250381469727,0.5,1.0
433,0.014894694089889526,0.21031250059604645,0.0,1.0
434,-0.03612158074975014,0.629687488079071,0.5,1.0
435,-0.014474000781774521,0.20250000059604645,0.0,0.5
436,-0.0,1.0,1.0,0.0
437,-0.0,1.0,1.0,0.0
438,-0.02205527015030384,0.5090624690055847,0.375,0.9999999403953552
439,0.004670662805438042,0.3515625,0.125,1.0
440,-0.05468592047691345,0.6140625476837158,0.5,1.0
441,-0.03528473153710365,0.7524999976158142,0.625,1.0
442,0.0063072144985198975,0.47093749046325684,0.25,1.0
443,0.0008372217416763306,0.8181250095367432,0.75,0.5
444,-0.0076423026621341705,0.5771875381469727,0.375,1.0
445,-0.011548161506652832,0.5275000333786011,0.375,1.0
446,-0.027532324194908142,0.7806249856948853,0.75,0.4999999701976776
447,-0.03174130618572235,0.41593748331069946,0.25,0.9999999403953552
448,0.04711325466632843,0.5168750286102295,0.375,1.0
449,-0.001116584986448288,0.5225000381469727,0.375,1.0
450,-0.0,1.0,1.0,0.0
451,-0.06325194984674454,0.800000011920929,0.75,0.5
452,0.019444208592176437,0.6418750286102295,0.5,0.9999999403953552
453,-0.012358970940113068,0.8999999761581421,0.875,0.5
454,-0.0,1.0,1.0,0.0
455,-0.0,1.0,1.0,0.0
456,-0.004868350923061371,0.6396875381469727,0.5,1.0
457,-0.0,1.0,1.0,0.0
458,-0.008006006479263306,0.6003125309944153,0.5,1.0
459,-0.014582695439457893,0.6028125286102295,0.5,0.4999999403953552
460,0.03332644701004028,0.6825000047683716,0.5,0.9999999403953552
461,0.005507545545697212,0.6490625143051147,0.5,1.0
462,0.005104738287627697,0.8999999761581421,0.875,0.5
463,-0.01671527326107025,0.48374998569488525,0.25,1.0
464,-0.0,1.0,1.0,0.0
465,-0.006953760981559753,0.7446874976158142,0.625,1.0
466,0.0038665197789669037,0.903124988079071,0.875,0.4999999403953552
467,-0.0283226165920496,0.754687488079071,0.625,0.5
468,-0.054772984236478806,0.5737500190734863,0.375,1.0
469,-0.015358727425336838,0.4012500047683716,0.125,1.0
470,0.02515944093465805,0.6056250333786011,0.5,0.5000001788139343
471,-0.06280598044395447,0.38718748092651367,0.125,1.0
472,-0.0,1.0,1.0,0.0
473,0.021026667207479477,0.3675000071525574,0.125,1.0000009536743164
474,-0.05587577074766159,0.7215625047683716,0.625,1.0
475,0.021040432155132294,0.3865624964237213,0.125,0.9999996423721313
476,-0.013411575928330421,0.5428124666213989,0.375,1.0
