step,loss,reward_mean,pass_rate,advantage_std
37,0.011577720753848553,0.5062500238418579,0.375,1.000000238418579
38,-0.014312446117401123,0.19593749940395355,0.0,1.0
39,-0.0273771733045578,0.71875,0.625,1.0
40,-0.012589037418365479,0.7256250381469727,0.625,1.0
41,-0.01212898176163435,0.491875022649765,0.25,1.0
42,-0.055871326476335526,0.21312500536441803,0.0,1.0
43,-0.015317339450120926,0.6318750381469727,0.5,0.5
44,0.00023401714861392975,0.5146875381469727,0.375,0.5
45,-0.009114373475313187,0.2737500071525574,0.0,0.5
46,0.017929617315530777,0.26218748092651367,0.0,1.0
47,-0.0024565085768699646,0.23718750476837158,0.0,0.5
48,0.033489715307950974,0.31968748569488525,0.0,1.0
49,0.019270695745944977,0.5649999976158142,0.375,1.0
50,0.003239717334508896,0.20531250536441803,0.0,0.9999998807907104
51,-0.05424125865101814,0.45875000953674316,0.25,1.0
52,0.016113897785544395,0.33656251430511475,0.0,1.0
53,0.020236358046531677,0.28687500953674316,0.0,0.5
54,-0.006341014057397842,0.45624998211860657,0.25,0.9999998807907104
55,0.025195611640810966,0.33406251668930054,0.25,1.0
56,-0.03534644842147827,0.5037499666213989,0.375,1.0
57,-0.01525026187300682,0.4000000059604645,0.25,0.5
58,0.04693317413330078,0.26374998688697815,0.0,1.0
59,-0.014618046581745148,0.43281248211860657,0.25,0.5
60,-0.03815262019634247,0.5668749809265137,0.375,1.0
61,-0.016093868762254715,0.699999988079071,0.625,0.5
62,-0.0012012310326099396,0.34375,0.125,0.9999998807907104
63,-0.0038993898779153824,0.2409375011920929,0.0,0.9999999403953552
64,-0.0,1.0,1.0,0.0
65,0.03814131021499634,0.36500000953674316,0.125,1.0
66,-0.06702462583780289,0.49312499165534973,0.25,1.0
67,-0.03623111546039581,0.5568749904632568,0.375,0.9999998211860657
68,-0.015869691967964172,0.6468750238418579,0.5,0.5
69,-0.015483781695365906,0.5068750381469727,0.375,0.5
70,-0.0066141895949840546,0.3256250023841858,0.125,0.9999998807907104
71,0.008294837549328804,0.512499988079071,0.375,1.0
72,0.04016001522541046,0.2331250011920929,0.0,1.0
73,0.0033130794763565063,0.606249988079071,0.5,0.5000001788139343
74,-0.0367763489484787,0.23937499523162842,0.0,0.5
75,-0.048328980803489685,0.4221875071525574,0.25,1.0
76,0.007662668824195862,0.5306249856948853,0.375,0.9999998211860657
77,-0.021469540894031525,0.20406249165534973,0.0,0.5
78,0.004013964906334877,0.635937511920929,0.5,0.5
79,-0.04743468761444092,0.5821875333786011,0.375,0.9999999403953552
80,0.027387496083974838,0.20281249284744263,0.0,0.9999997615814209
81,-0.021970290690660477,0.4787500202655792,0.375,1.0
82,-0.010033831000328064,0.5634374618530273,0.375,0.9999999403953552
83,-0.0176369808614254,0.6843750476837158,0.5,1.0
84,0.007763482630252838,0.4350000023841858,0.25,1.0
85,-0.01252107322216034,0.5384374856948853,0.375,1.0
86,-0.03176947683095932,0.42093750834465027,0.25,1.0
87,-0.030190253630280495,0.3290625214576721,0.125,1.0
88,0.0336003452539444,0.37437501549720764,0.125,1.0
89,-0.019962165504693985,0.800000011920929,0.75,0.5
90,-0.00025897659361362457,0.5190625190734863,0.375,0.4999999403953552
91,-0.032810792326927185,0.28187498450279236,0.125,1.0
92,0.01625664532184601,0.2659375071525574,0.0,1.0
93,-0.0476984828710556,0.4528124928474426,0.125,0.5
94,-0.015399280935525894,0.715624988079071,0.625,0.5
95,0.005011966452002525,0.4793750047683716,0.25,0.9999999403953552
96,-0.010379280894994736,0.503125011920929,0.375,1.0
97,-0.0296822190284729,0.3321875035762787,0.125,0.9999998807907104
98,-0.04360667243599892,0.3790624737739563,0.125,0.9999999403953552
99,-0.0009881183505058289,0.28125,0.0,1.0
100,-0.022396765649318695,0.5146875381469727,0.375,1.0
101,-0.02945704013109207,0.6381250023841858,0.5,0.5
102,-0.04232907295227051,0.28312501311302185,0.0,1.0
103,-0.0289460401982069,0.6243749856948853,0.5,0.5
104,0.04898218810558319,0.4559375047683716,0.25,1.0
105,-0.017645712941884995,0.7403125166893005,0.625,0.49999988079071045
106,0.004496116191148758,0.20031249523162842,0.0,1.0
107,-0.011301210150122643,0.25343748927116394,0.0,0.9999998211860657
108,-0.004536071792244911,0.2918750047683716,0.125,0.9999999403953552
109,-0.002327464520931244,0.2318750023841858,0.0,1.0
110,-0.058204952627420425,0.3893750309944153,0.25,1.0
111,-0.002919338643550873,0.5371875166893005,0.375,1.0
112,-0.006565287709236145,0.3046875,0.125,1.0
113,-0.021950244903564453,0.3512499928474426,0.125,1.0
114,-0.014346785843372345,0.6100000143051147,0.5,0.4999999403953552
115,-0.0029229987412691116,0.8999999761581421,0.875,0.5
116,-0.03827504813671112,0.5900000333786011,0.5,0.4999999403953552
117,-0.010453592985868454,0.7868750095367432,0.625,0.49999991059303284
118,-0.031796570867300034,0.19312500953674316,0.0,1.0
119,-0.0010665170848369598,0.6012499928474426,0.5,0.5
120,-0.02323075383901596,0.4906250238418579,0.25,0.9999999403953552
121,-0.04806976392865181,0.234375,0.0,0.9999998807907104
122,0.030836299061775208,0.6506249904632568,0.5,1.0
123,-0.052854426205158234,0.6040624976158142,0.5,0.9999998807907104
124,-0.009593531489372253,0.4234374761581421,0.125,0.9999998807907104
125,-0.00798317976295948,0.5149999856948853,0.25,1.0000003576278687
126,-0.06278686970472336,0.5024999976158142,0.375,0.9999999403953552
127,-0.0,0.6000000238418579,0.5,0.0
128,-0.02663721889257431,0.5946875214576721,0.5,0.4999999403953552
129,-0.008968036621809006,0.6143749952316284,0.5,0.4999999403953552
130,0.011720554903149605,0.44437500834465027,0.25,1.000000238418579
131,0.019215427339076996,0.23781250417232513,0.0,1.0
132,-0.022506579756736755,0.2693749964237213,0.0,1.0
133,-0.003148399293422699,0.44343748688697815,0.25,0.9999999403953552
134,0.0004943273961544037,0.4046874940395355,0.125,0.49999991059303284
135,-0.013782501220703125,0.4415625035762787,0.25,1.0
136,-0.012415304780006409,0.32375001907348633,0.125,1.0
137,-0.009769339114427567,0.6059374809265137,0.5,0.5
138,0.008897460997104645,0.2240625023841858,0.0,1.0
139,-0.009329669177532196,0.3512499928474426,0.0,0.9999998807907104
140,-0.036402493715286255,0.29250001907348633,0.0,1.0
141,0.02592029795050621,0.3256250023841858,0.0,1.0
142,-0.0,0.6000000238418579,0.5,0.0
143,-0.016213644295930862,0.7053124904632568,0.625,0.9999999403953552
144,-0.0074083395302295685,0.3149999976158142,0.125,1.0
145,-0.01864119991660118,0.7134374976158142,0.625,1.0
146,-0.007761020213365555,0.3531250059604645,0.125,0.5
147,-0.024703742936253548,0.4412499964237213,0.25,0.9999999403953552
148,-0.03618314117193222,0.2562500238418579,0.0,0.9999999403953552
149,-0.03364336118102074,0.18250000476837158,0.0,1.0
150,-0.0058469828218221664,0.453125,0.25,0.9999999403953552
151,-0.003148552030324936,0.3084374964237213,0.125,0.5
152,0.014639925211668015,0.3031249940395355,0.0,1.0
153,-0.015504192560911179,0.4065625071525574,0.25,1.0
154,-0.020012497901916504,0.2303124964237213,0.0,1.0
155,0.004998795688152313,0.1784375011920929,0.0,0.4999999701976776
156,-0.027983665466308594,0.4049999713897705,0.25,1.0
157,-0.028674136847257614,0.6396875381469727,0.5,0.5
158,-0.0336562879383564,0.6493750214576721,0.5,1.0
159,0.015459515154361725,0.6012499928474426,0.5,0.5
160,-0.016360461711883545,0.6478124856948853,0.5,0.5
161,0.0005652196705341339,0.28468748927116394,0.0,1.0
162,-0.017599312588572502,0.5965625047683716,0.5,0.9999999403953552
163,-0.02087843231856823,0.3321874737739563,0.125,0.9999999403953552
164,-0.021442504599690437,0.21125000715255737,0.0,0.9999998807907104
165,-0.07853704690933228,0.5465624928474426,0.25,1.0
166,0.03844938427209854,0.5337499976158142,0.5,0.5
167,0.006691839545965195,0.23750001192092896,0.0,0.4999999403953552
168,-0.0054498761892318726,0.5431249737739563,0.375,0.9999999403953552
169,-0.010744865983724594,0.26906251907348633,0.0,1.0
170,-0.009916823357343674,0.32749998569488525,0.125,0.9999999403953552
171,-0.04678865522146225,0.32249999046325684,0.125,1.0
172,-0.014547539874911308,0.24125000834465027,0.0,1.0
173,-0.029456624761223793,0.8359375,0.75,1.0
174,-0.0010112356394529343,0.4909375011920929,0.25,1.0
175,0.03152433782815933,0.2671874761581421,0.0,1.0
176,0.03206877410411835,0.6681249737739563,0.5,0.9999999403953552
177,-0.04024907201528549,0.5837500095367432,0.375,0.9999999403953552
178,-0.015112519264221191,0.44062501192092896,0.25,1.0
179,-0.006091659888625145,0.35343751311302185,0.25,1.0
180,-0.036326613277196884,0.5440624952316284,0.375,1.0
181,-0.009485915303230286,0.8046875,0.75,0.4999999701976776
182,-0.05057845264673233,0.5581250190734863,0.375,1.0
183,-0.010187741369009018,0.8999999761581421,0.875,0.5
184,-0.05451676994562149,0.7043750286102295,0.625,1.0
185,-0.16003961861133575,0.29906249046325684,0.0,0.9999997615814209
186,0.0035045817494392395,0.30781251192092896,0.125,0.5
187,-0.0023828931152820587,0.8999999761581421,0.875,0.5
188,0.014233358204364777,0.31812500953674316,0.0,1.0000001192092896
189,-0.05010649561882019,0.3499999940395355,0.125,1.0
190,-0.043506886810064316,0.3959375023841858,0.125,1.0
191,-0.04458498954772949,0.800000011920929,0.75,0.5
192,-0.038582656532526016,0.7087500095367432,0.625,0.9999999403953552
193,-0.015807030722498894,0.5412499904632568,0.375,1.0
194,-0.02046969160437584,0.4559375047683716,0.25,1.0
195,0.004600852727890015,0.20625001192092896,0.0,1.0
196,0.019410552456974983,0.18156249821186066,0.0,1.0
197,-0.005141228437423706,0.34312498569488525,0.125,0.9999998807907104
198,0.019215218722820282,0.34968748688697815,0.125,0.4999999403953552
199,-0.03179502487182617,0.5093749761581421,0.375,1.0
200,-0.06665989756584167,0.5762500166893005,0.5,0.9999999403953552
201,-0.011967100203037262,0.42781248688697815,0.25,0.9999998807907104
202,-0.0422348752617836,0.24187500774860382,0.0,0.9999999403953552
203,-0.020891666412353516,0.23281249403953552,0.0,1.0
204,0.014745086431503296,0.3968750238418579,0.125,1.0
205,-0.003594011068344116,0.9006249904632568,0.875,0.5
206,0.008665904402732849,0.7040624618530273,0.625,1.0
207,-0.0,0.6000000238418579,0.5,0.0
208,-0.02086344175040722,0.5115624666213989,0.375,1.0
209,-0.0005997000262141228,0.6256250143051147,0.5,0.9999999403953552
210,-0.05590781196951866,0.7253124713897705,0.625,0.9999998807907104
211,0.03935932368040085,0.30000001192092896,0.0,1.0
212,0.022298747673630714,0.4540625214576721,0.125,1.0
213,0.018559187650680542,0.6681250333786011,0.5,0.5
214,-0.003298189491033554,0.4703124761581421,0.25,1.0
215,0.01581340655684471,0.5012500286102295,0.375,1.0
216,0.005857557058334351,0.5331250429153442,0.375,1.0
217,-0.013779275119304657,0.2943750023841858,0.0,0.5
218,-0.015313038602471352,0.6006249785423279,0.5,1.0
219,0.03247981518507004,0.36781248450279236,0.125,1.0
220,0.0012533441185951233,0.5356249809265137,0.375,0.9999999403953552
221,-0.01722244918346405,0.6393749713897705,0.5,0.4999999701976776
222,0.025252610445022583,0.6568750143051147,0.5,0.5000000596046448
223,-0.021519511938095093,0.7556250095367432,0.625,0.5
224,0.009443454444408417,0.2874999940395355,0.0,0.5
225,0.0032978951930999756,0.5434374809265137,0.375,0.9999999403953552
226,-0.01640474423766136,0.2693749964237213,0.0,1.0
227,0.05152907967567444,0.3515625,0.125,1.000000238418579
228,-0.0174493957310915,0.3606249690055847,0.125,1.0
229,0.000847790390253067,0.5587500333786011,0.375,1.0
230,-0.03671207278966904,0.2993749976158142,0.0,1.0000001192092896
231,-0.002570323646068573,0.7221875190734863,0.625,0.4999999701976776
232,-0.034578509628772736,0.31156250834465027,0.125,0.9999998807907104
233,0.0046253688633441925,0.21937499940395355,0.0,0.9999998211860657
234,0.0049974024295806885,0.39249998331069946,0.125,1.0
235,0.0028530284762382507,0.6103125214576721,0.5,0.5
236,0.033338457345962524,0.53125,0.25,0.5
237,-0.034975215792655945,0.40812501311302185,0.25,1.0
238,-0.011926800012588501,0.39375001192092896,0.25,1.0
239,-0.050882864743471146,0.31593751907348633,0.125,0.9999999403953552
240,0.0024959836155176163,0.3306249976158142,0.125,1.0
241,-0.01601298153400421,0.5384374856948853,0.375,1.0
242,-0.01668497920036316,0.375,0.125,0.9999999403953552
243,0.03204762935638428,0.24031248688697815,0.0,1.0
244,-0.09729961305856705,0.3771875202655792,0.25,1.0
245,-0.013430243358016014,0.6018750071525574,0.5,1.0
246,-0.026461221277713776,0.23406250774860382,0.0,1.0
247,0.017111092805862427,0.6537500023841858,0.5,0.5
248,0.00793960690498352,0.8224999904632568,0.75,0.5
249,-0.006022116169333458,0.5628125071525574,0.375,1.0
250,-0.0069259218871593475,0.6600000262260437,0.5,1.0
251,-0.0010426640510559082,0.8112499713897705,0.75,1.0
252,-0.019635479897260666,0.4596875011920929,0.25,0.5
253,0.008499372750520706,0.22187499701976776,0.0,0.9999998807907104
254,0.003674488514661789,0.5143749713897705,0.375,1.0
255,-0.01691902056336403,0.4203125238418579,0.25,1.0
256,-0.035679347813129425,0.6756249666213989,0.5,0.9999999403953552
257,-0.0037811920046806335,0.6187499761581421,0.5,0.4999999701976776
258,-0.04810391366481781,0.7599999904632568,0.625,1.0
259,0.015744559466838837,0.5159375071525574,0.375,1.0
260,-0.020375441759824753,0.5253124833106995,0.375,0.9999998807907104
261,-0.003101220354437828,0.3424999713897705,0.125,1.0
262,-0.004324987530708313,0.35468748211860657,0.125,0.9999998807907104
263,-0.02702268585562706,0.5971875190734863,0.375,1.0
264,0.06459671258926392,0.24312499165534973,0.0,1.0
265,0.01369650661945343,0.620312511920929,0.5,0.5
266,0.00788675993680954,0.5346875190734863,0.375,1.0
267,0.005242336541414261,0.23656249046325684,0.0,0.5
268,0.03420032933354378,0.6309375166893005,0.5,0.5
269,0.02532370015978813,0.6059374809265137,0.5,0.5
270,-0.024928510189056396,0.7571874856948853,0.625,0.9999999403953552
271,-0.035040903836488724,0.7096874713897705,0.625,1.0
272,-0.020268116146326065,0.3125,0.125,0.5
273,-0.021979156881570816,0.9271875023841858,0.875,0.5
274,-0.01796727627515793,0.6056250333786011,0.5,0.5
275,-0.02826800011098385,0.4399999976158142,0.25,1.0
276,-0.018142566084861755,0.3096874952316284,0.125,1.0000001192092896
277,-0.01153438538312912,0.21875,0.0,0.5
278,-0.02173803746700287,0.6184375286102295,0.5,0.5
279,-0.0,1.0,1.0,0.0
280,-0.0,1.0,1.0,0.0
281,-0.03915441408753395,0.3462499976158142,0.125,1.0
282,0.01728128083050251,0.3218749761581421,0.0,0.9999999403953552
283,-0.009835997596383095,0.8181250095367432,0.75,0.4999999403953552
284,-0.05297703668475151,0.2718749940395355,0.0,0.9999998807907104
285,-0.003579087555408478,0.7400000095367432,0.625,0.5
286,-0.0038617700338363647,0.5850000381469727,0.375,1.0
287,0.013377096503973007,0.6153125166893005,0.375,1.0
288,0.013298790901899338,0.4181250035762787,0.125,1.0
289,0.02587798610329628,0.4803124964237213,0.25,1.0
290,-0.02164369821548462,0.6225000023841858,0.5,0.5
291,-0.001016153022646904,0.5418750047683716,0.375,1.0
292,0.005453780293464661,0.6096875071525574,0.5,0.5000001788139343
293,-0.022139357402920723,0.3387500047683716,0.0,0.4999999403953552
294,-0.07311494648456573,0.5428124666213989,0.375,1.0
295,0.015548892319202423,0.41624999046325684,0.25,1.0
296,0.01145327091217041,0.20125000178813934,0.0,0.5
297,0.01571837067604065,0.4365624785423279,0.25,1.0
298,0.016570299863815308,0.3453125059604645,0.125,0.9999998807907104
299,-0.02696610614657402,0.4490624964237213,0.25,1.0
300,-0.01935330033302307,0.21062499284744263,0.0,0.9999999403953552
301,-0.04140765964984894,0.2706249952316284,0.0,1.0
302,-0.044529251754283905,0.18656250834465027,0.0,1.0
303,-0.04204270988702774,0.6525000333786011,0.625,1.0
304,-0.027670737355947495,0.4387499988079071,0.25,1.0
305,-0.04818922281265259,0.2228125035762787,0.0,1.0000001192092896
306,-0.016764817759394646,0.5303124785423279,0.25,1.0
307,-0.01088416576385498,0.26093751192092896,0.0,0.49999964237213135
308,0.013171136379241943,0.6003124713897705,0.5,0.5
309,-0.032800886780023575,0.7568750381469727,0.625,1.0
310,-0.02358352765440941,0.53125,0.375,0.9999999403953552
311,0.008578501641750336,0.3568750023841858,0.125,0.9999998807907104
312,0.028862744569778442,0.18000000715255737,0.0,0.5
313,0.011888386681675911,0.3581249713897705,0.125,1.0
314,-0.05306270718574524,0.4806250035762787,0.25,0.9999998807907104
315,-0.022191548720002174,0.6037499904632568,0.5,1.0
316,-0.041891373693943024,0.2278124988079071,0.0,0.9999998807907104
317,0.008905623108148575,0.9278125166893005,0.875,0.5
318,0.027966663241386414,0.5231249928474426,0.375,0.5
319,0.043448202311992645,0.6006249785423279,0.5,0.5
320,-0.04207319766283035,0.6171875,0.5,1.0
321,0.013742977753281593,0.7368749976158142,0.625,1.0
322,-0.015895694494247437,0.37843751907348633,0.125,0.9999999403953552
323,0.011787258088588715,0.24375000596046448,0.0,1.0
324,-0.04301665350794792,0.29343748092651367,0.0,1.0
325,-0.06361237168312073,0.19718749821186066,0.0,1.0
326,-0.014687368646264076,0.19750000536441803,0.0,0.9999999403953552
327,0.03608592972159386,0.21000000834465027,0.0,1.0
328,0.008095206692814827,0.296875,0.125,1.0
329,0.006824769079685211,0.35750001668930054,0.125,0.9999996423721313
330,-0.0022588372230529785,0.4390625059604645,0.25,0.9999999403953552
331,-0.05267391353845596,0.4703125059604645,0.25,1.0
332,0.04698263481259346,0.3021875023841858,0.0,1.0
333,-0.011957213282585144,0.46156251430511475,0.25,1.0
334,-0.0026335380971431732,0.40562501549720764,0.25,1.0
335,0.008080165833234787,0.2787500023841858,0.125,0.9999998807907104
336,-0.00941687822341919,0.22749999165534973,0.0,0.9999999403953552
337,0.02951958030462265,0.22437500953674316,0.0,0.9999998807907104
338,-0.04526592791080475,0.5037500262260437,0.375,0.9999998211860657
339,-0.0005035828799009323,0.7606250047683716,0.625,0.4999999403953552
340,-0.0054594166576862335,0.4596874713897705,0.25,1.0
341,0.006930651143193245,0.2565625011920929,0.0,1.0
342,0.006805453449487686,0.6021875143051147,0.5,0.5
343,0.004025734961032867,0.3121874928474426,0.125,1.000000238418579
344,-0.016806840896606445,0.30531251430511475,0.0,1.0
345,-0.030994249507784843,0.42281249165534973,0.125,1.0
346,-0.01863904297351837,0.33906251192092896,0.0,0.9999998807907104
347,0.0012527145445346832,0.23906250298023224,0.0,0.9999998807907104
348,-0.014505291357636452,0.29874998331069946,0.125,0.9999997615814209
349,-0.03124881163239479,0.5146874785423279,0.375,1.0
350,-0.013407425954937935,0.5018750429153442,0.375,0.4999999403953552
351,-0.0,0.6000000238418579,0.5,0.0
352,0.006033681333065033,0.2528125047683716,0.0,1.0
353,-0.0023852959275245667,0.5115624666213989,0.25,0.9999999403953552
354,-0.012479003518819809,0.6543750166893005,0.5,1.0
355,-0.011285696178674698,0.5174999833106995,0.25,0.9999999403953552
356,-0.003692843019962311,0.4437500238418579,0.25,1.0
357,-0.029567882418632507,0.6009374856948853,0.5,0.4999999403953552
358,-0.011221326887607574,0.9118750095367432,0.875,0.5000000596046448
359,-0.02664339169859886,0.24562498927116394,0.0,1.0
360,-0.009259775280952454,0.6324999928474426,0.5,1.0
361,-0.03214169293642044,0.20625001192092896,0.0,0.4999999701976776
362,0.047879595309495926,0.46812501549720764,0.25,1.0000001192092896
363,-0.012425459921360016,0.45500001311302185,0.25,0.5
364,-0.01849655993282795,0.3503125309944153,0.125,1.0
365,-0.01437951996922493,0.3006249964237213,0.125,0.5
366,0.0022213831543922424,0.20125000178813934,0.0,0.5
367,-0.06625950336456299,0.9309375286102295,0.875,0.5
368,0.0071718282997608185,0.42656248807907104,0.25,0.5
369,0.002046993002295494,0.9059374928474426,0.875,0.5
370,0.04109042137861252,0.4599999785423279,0.25,1.0
371,0.04426097869873047,0.5340625047683716,0.375,1.0
372,-0.021797535941004753,0.36281251907348633,0.125,1.0
373,0.011891454458236694,0.20031249523162842,0.0,0.9999998211860657
374,0.014807697385549545,0.3568750023841858,0.125,0.9999999403953552
375,-0.03570863604545593,0.34156250953674316,0.125,1.0
376,-0.005010906606912613,0.6078125238418579,0.5,0.5000001192092896
377,0.00016023218631744385,0.5,0.375,0.5
378,-0.011096591129899025,0.6171875,0.5,0.4999999701976776
379,0.02397882007062435,0.7250000238418579,0.625,1.0
380,-0.06016288697719574,0.6656249761581421,0.5,1.0
381,0.009223423898220062,0.5056250095367432,0.375,1.0
382,-0.01047651469707489,0.265625,0.0,0.5
383,0.01768847368657589,0.5287500023841858,0.375,1.0
384,0.015643011778593063,0.5337499976158142,0.375,0.9999998807907104
385,0.009367091581225395,0.4259374737739563,0.125,0.9999998807907104
386,-0.013986863195896149,0.9206249713897705,0.875,0.5
387,0.003072250634431839,0.5340625047683716,0.375,1.0
388,-0.03218501806259155,0.25562500953674316,0.0,1.0
389,-0.010604552924633026,0.6031249761581421,0.5,0.5
390,-0.03653445094823837,0.5774999856948853,0.375,1.0
391,0.0036365389823913574,0.609375,0.5,0.5000001788139343
392,-0.002418454736471176,0.22031250596046448,0.0,1.0
393,-0.052286017686128616,0.46562501788139343,0.25,1.0
394,-0.030187591910362244,0.8181250095367432,0.75,0.4999999403953552
395,-0.00011240318417549133,0.20875000953674316,0.0,0.5
396,0.006936071440577507,0.32249999046325684,0.125,1.0
397,-0.022817790508270264,0.25593751668930054,0.0,1.0
398,-0.005413703620433807,0.4559375047683716,0.25,0.9999997019767761
399,-0.03458736091852188,0.4062500298023224,0.125,0.9999998807907104
400,-0.003552136942744255,0.421875,0.25,0.5
401,-0.01207735762000084,0.6637499928474426,0.5,0.5
402,-0.05625265836715698,0.21031250059604645,0.0,0.9999999403953552
403,0.001074187457561493,0.2590624988079071,0.0,0.5
404,-0.037687357515096664,0.24437502026557922,0.0,1.0
405,0.02479008585214615,0.2749999761581421,0.0,1.0
406,-0.0010874122381210327,0.2862499952316284,0.0,0.9999999403953552
407,-0.005141187459230423,0.29499998688697815,0.125,0.9999998807907104
408,-0.0,0.6000000238418579,0.5,0.0
409,0.011508267372846603,0.6000000238418579,0.5,1.0
410,-0.04924076050519943,0.2746874988079071,0.0,0.5
411,0.019547168165445328,0.3268750011920929,0.0,1.0
412,-0.017174793407320976,0.5556249618530273,0.375,0.9999999403953552
413,0.009853951632976532,0.42250001430511475,0.125,0.5
414,-0.05937843397259712,0.41718751192092896,0.25,0.9999998211860657
415,0.011476010084152222,0.20625001192092896,0.0,0.9999997615814209
416,-0.0074648261070251465,0.8999999761581421,0.875,0.5
417,-0.017608679831027985,0.2290624976158142,0.0,0.9999998807907104
418,-0.0724855437874794,0.6212500333786011,0.5,1.0
419,0.00030272454023361206,0.9309375286102295,0.875,0.5
420,-0.0607641339302063,0.9084374904632568,0.875,0.5
421,0.007836997509002686,0.234375,0.0,0.5
422,-0.018779806792736053,0.4625000059604645,0.25,1.0
423,-0.0005123000591993332,0.3043749928474426,0.0,0.9999998807907104
424,-0.025261610746383667,0.2162500023841858,0.0,1.0
425,0.027865640819072723,0.5465624928474426,0.375,1.0
426,-0.020549241453409195,0.6346875429153442,0.5,0.5
427,0.026084020733833313,0.29624998569488525,0.0,1.0
428,-0.07121217995882034,0.6312500238418579,0.5,1.0
429,0.055332329124212265,0.30031251907348633,0.0,1.0
430,-0.0003258492797613144,0.3412500023841858,0.125,1.0
431,-0.002105254679918289,0.8999999761581421,0.875,0.5
432,-0.019560951739549637,0.41062501072883606,0.25,1.0
433,-0.05066106840968132,0.6662499904632568,0.5,0.5000001192092896
434,0.0062261950224637985,0.5640624761581421,0.375,0.9999996423721313
435,-0.015350282192230225,0.637499988079071,0.5,0.5
436,0.006055528298020363,0.2731249928474426,0.0,0.9999998807907104
437,-0.05366447567939758,0.22156250476837158,0.0,0.9999997615814209
438,-0.0,0.6000000238418579,0.5,0.0
439,0.05399967357516289,0.2824999988079071,0.0,1.000000238418579
440,-0.026215411722660065,0.5918750166893005,0.5,1.0
441,-0.006872957572340965,0.22749999165534973,0.0,0.5
442,-0.004762120544910431,0.3428124785423279,0.125,1.0
443,0.004098484292626381,0.3696874976158142,0.125,0.9999999403953552
444,-0.08302264660596848,0.6015625,0.5,0.9999999403953552
445,-0.0020449496805667877,0.9028124809265137,0.875,0.5
446,0.009100489318370819,0.5003125071525574,0.375,0.5
447,0.014377310872077942,0.27250000834465027,0.0,0.9999999403953552
448,-0.021529480814933777,0.32875001430511475,0.125,0.5
449,0.03274749964475632,0.5699999928474426,0.375,1.0
450,-0.008349590003490448,0.40031248331069946,0.25,0.5
451,0.02225198596715927,0.2706249952316284,0.125,1.0
452,0.05353662744164467,0.5128124952316284,0.375,1.0
453,0.00801793485879898,0.2356249988079071,0.0,0.5000001788139343
454,-0.010831370949745178,0.7215625047683716,0.625,1.0
455,-0.01999782957136631,0.35718750953674316,0.125,1.0
456,-0.03563966602087021,0.34687501192092896,0.125,1.0
457,-0.046405840665102005,0.5115624666213989,0.375,0.9999997615814209
458,0.03702254593372345,0.2606250047683716,0.0,1.0
459,-0.02522190287709236,0.5690624713897705,0.375,1.0
460,-0.0,0.6000000238418579,0.5,0.0
461,0.004570126533508301,0.2434374988079071,0.0,1.0
462,-0.03305000439286232,0.6009374856948853,0.5,1.0
463,0.002769339829683304,0.24281248450279236,0.0,0.5
464,-0.01966838538646698,0.20406249165534973,0.0,0.5
465,-0.050163399428129196,0.5228124856948853,0.375,0.9999999403953552
