step,loss,reward_mean,pass_rate,advantage_std
60,-0.008408717811107635,0.23906248807907104,0.0,1.0000001192092896
61,0.02213546633720398,0.23343750834465027,0.0,0.4999999701976776
62,0.019325943663716316,0.2706249952316284,0.0,1.0
63,-0.05706516653299332,0.6106250286102295,0.5,0.5
64,-0.06753562390804291,0.21250000596046448,0.0,1.0
65,-0.07473576813936234,0.31468749046325684,0.125,1.0
66,0.02691522054374218,0.25874999165534973,0.0,1.0
67,0.01171649619936943,0.6059374809265137,0.5,0.4999999701976776
68,0.003771543502807617,0.2565625011920929,0.0,0.5
69,-0.037452198565006256,0.39281249046325684,0.125,1.0
70,-0.05340619012713432,0.21187499165534973,0.0,0.5
71,-0.07464464753866196,0.42125001549720764,0.25,0.9999999403953552
72,-0.030389321967959404,0.3415624797344208,0.0,0.9999999403953552
73,-0.07371421158313751,0.2734375,0.0,1.0
74,-0.06843741983175278,0.4153124988079071,0.25,1.0
75,-0.009094487875699997,0.2749999761581421,0.0,0.9999999403953552
76,-0.007614167407155037,0.26125001907348633,0.0,0.9999997615814209
77,-0.011520836502313614,0.25843751430511475,0.0,0.9999999403953552
78,-0.0015425793826580048,0.19062499701976776,0.0,1.0
79,-0.06996519863605499,0.25718748569488525,0.0,1.0
80,-0.01819346472620964,0.40031251311302185,0.25,0.5
81,-0.05128860846161842,0.5006250143051147,0.375,1.0
82,-0.024156155064702034,0.2540625035762787,0.0,0.5
83,-0.0,0.20000000298023224,0.0,0.0
84,-0.026480861008167267,0.3268750011920929,0.0,0.49999988079071045
85,-0.03699204698204994,0.5071874856948853,0.375,1.0
86,0.003368992358446121,0.23156249523162842,0.0,1.0
87,-0.007549110800027847,0.3174999952316284,0.125,0.9999999403953552
88,-0.07260236889123917,0.26999998092651367,0.0,1.000000238418579
89,-0.01699814200401306,0.21062499284744263,0.0,0.49999991059303284
90,-0.028320595622062683,0.31562501192092896,0.0,1.0
91,0.06809607148170471,0.22031250596046448,0.0,1.0
92,0.0075208693742752075,0.2668750286102295,0.0,0.9999997615814209
93,-0.04892146959900856,0.33937501907348633,0.125,0.9999998807907104
94,-0.13805332779884338,0.3837500214576721,0.25,0.9999999403953552
95,-0.04463843256235123,0.3165625035762787,0.125,0.49999991059303284
96,-0.01634666509926319,0.21937498450279236,0.0,1.0
97,-0.05140416696667671,0.22156250476837158,0.0,1.0
98,-0.05477961152791977,0.2724999785423279,0.0,1.0
99,-0.045979928225278854,0.40937501192092896,0.125,1.0
100,-0.029420290142297745,0.29218751192092896,0.0,1.0
101,-0.06829910725355148,0.2303124964237213,0.0,0.9999998807907104
102,0.008296750485897064,0.32093751430511475,0.0,0.9999999403953552
103,-0.024891391396522522,0.2096875011920929,0.0,0.9999999403953552
104,-0.007824379950761795,0.5581250190734863,0.375,1.0
105,-0.047006409615278244,0.47437500953674316,0.25,1.0
106,-0.03908739984035492,0.23375000059604645,0.0,1.0
107,0.008059769868850708,0.22843749821186066,0.0,0.9999999403953552
108,-0.019682899117469788,0.203125,0.0,0.9999998807907104
109,-0.006692143157124519,0.5456249713897705,0.375,0.9999999403953552
110,-0.01442224532365799,0.2368749976158142,0.0,0.9999998807907104
111,-0.04267772287130356,0.528124988079071,0.375,0.4999999403953552
112,-0.052140407264232635,0.25437501072883606,0.0,1.0
113,-0.004816720262169838,0.53125,0.375,1.0
114,-0.02149689570069313,0.30156251788139343,0.125,0.5
115,0.0017021596431732178,0.3265624940395355,0.125,1.0
116,-0.052493028342723846,0.23250000178813934,0.0,0.9999998807907104
117,-0.04228276014328003,0.43031251430511475,0.25,1.0
118,-0.018610186874866486,0.27562499046325684,0.0,1.0
119,-0.06897762417793274,0.23343750834465027,0.0,0.9999998807907104
120,-0.0357133187353611,0.22156250476837158,0.0,0.5
121,-0.024230778217315674,0.24406251311302185,0.0,0.5
122,0.05442839860916138,0.19093748927116394,0.0,1.0
123,-0.017134439200162888,0.23250000178813934,0.0,0.9999998807907104
124,-0.004592888057231903,0.23156249523162842,0.0,0.5
125,-0.013353446498513222,0.4493750035762787,0.25,1.0
126,-0.06530129909515381,0.31031250953674316,0.125,1.0
127,-0.03263704478740692,0.26249998807907104,0.0,0.9999999403953552
128,0.04792936518788338,0.3140624761581421,0.0,1.0
129,0.03901870921254158,0.21156249940395355,0.0,1.0
130,-0.06550150364637375,0.24124999344348907,0.0,1.0
131,0.024747617542743683,0.2524999976158142,0.0,1.0
132,0.006642140448093414,0.6681250333786011,0.5,0.5
133,0.09008311480283737,0.2821875214576721,0.0,1.0
134,-0.0022872313857078552,0.3343749940395355,0.0,0.9999999403953552
135,-0.05410052090883255,0.3268750011920929,0.0,1.0
136,-0.0035975780338048935,0.2240625023841858,0.0,0.5
137,0.024694781750440598,0.39250001311302185,0.25,0.9999999403953552
138,-0.00573001429438591,0.43281251192092896,0.0,0.9999995827674866
139,-0.020415183156728745,0.21875,0.0,0.5
140,-0.12574662268161774,0.2081250101327896,0.0,0.9999999403953552
141,0.006073951721191406,0.45625001192092896,0.25,1.0
142,-0.025311212986707687,0.2606250047683716,0.0,1.0
143,-0.021568115800619125,0.21031250059604645,0.0,0.9999999403953552
144,-0.006152726709842682,0.23343749344348907,0.0,0.9999999403953552
145,-0.008968554437160492,0.625,0.5,0.5
146,0.013134315609931946,0.2056249976158142,0.0,0.9999999403953552
147,-0.012194758281111717,0.29124999046325684,0.0,1.0
148,-0.02827325463294983,0.6234375238418579,0.5,0.5000001192092896
149,-0.0191492959856987,0.3162499964237213,0.125,0.9999999403953552
150,-0.04071400687098503,0.19062501192092896,0.0,0.9999999403953552
151,0.03937067836523056,0.29500001668930054,0.0,1.0
152,0.0479900985956192,0.23156249523162842,0.0,0.9999999403953552
153,-0.026113973930478096,0.23499999940395355,0.0,0.9999998807907104
154,-0.022861557081341743,0.2874999940395355,0.0,1.0
155,-0.05946144461631775,0.40718749165534973,0.25,0.5
156,0.03609158843755722,0.21968750655651093,0.0,0.9999998211860657
157,-0.08363515138626099,0.42624998092651367,0.25,1.0
158,-0.05492083728313446,0.21062500774860382,0.0,1.0000001192092896
159,-0.0748087614774704,0.19500000774860382,0.0,0.9999998807907104
160,-0.0019409507513046265,0.6440625190734863,0.5,0.5
161,-0.04681306704878807,0.3465625047683716,0.0,0.4999999403953552
162,-0.012932680547237396,0.26249998807907104,0.0,0.9999999403953552
163,-0.043234631419181824,0.27531251311302185,0.0,1.0
164,-0.0018434133380651474,0.40031251311302185,0.25,0.5
165,0.013498544692993164,0.33031249046325684,0.125,1.0
166,-0.0,0.2849999964237213,0.0,0.0
167,-0.02951720729470253,0.42500001192092896,0.125,1.0
168,-0.043307241052389145,0.4468749761581421,0.25,1.0
169,-0.020723262801766396,0.3228124976158142,0.125,0.4999999701976776
170,0.040276870131492615,0.2056249976158142,0.0,0.5000000596046448
171,0.0060723647475242615,0.2581250071525574,0.0,1.0
172,-0.038178518414497375,0.2134374976158142,0.0,0.9999997615814209
173,0.06023234501481056,0.31937500834465027,0.125,1.0
174,0.00012222304940223694,0.23406249284744263,0.0,1.0000001192092896
175,-0.04246201366186142,0.22624999284744263,0.0,1.0
176,-0.03790351748466492,0.703125,0.5,0.5
177,0.04808405041694641,0.3084375262260437,0.125,0.9999999403953552
178,-0.05509623885154724,0.26343750953674316,0.0,0.9999999403953552
179,-0.04092658311128616,0.23999999463558197,0.0,1.0
180,-0.04056894779205322,0.30156248807907104,0.0,1.0000001192092896
181,-0.024207092821598053,0.4231250286102295,0.25,1.0
182,0.06594224274158478,0.20812499523162842,0.0,1.0
183,-0.025347750633955002,0.19500000774860382,0.0,0.9999999403953552
184,0.015892982482910156,0.21125000715255737,0.0,0.5
185,0.009188570082187653,0.2199999988079071,0.0,0.5000000596046448
186,-0.014002114534378052,0.44843751192092896,0.25,1.0
187,0.012254022061824799,0.2331250011920929,0.0,0.9999999403953552
188,-0.057176414877176285,0.2199999988079071,0.0,0.4999999403953552
189,-0.04173766076564789,0.1899999976158142,0.0,0.4999999403953552
190,-0.02335149422287941,0.3362500071525574,0.125,0.9999998807907104
191,-0.018597371876239777,0.6665624976158142,0.5,0.5
192,0.004170693457126617,0.550000011920929,0.375,1.0
193,-0.013498188927769661,0.29468750953674316,0.0,0.9999999403953552
194,-0.04842515289783478,0.26125001907348633,0.0,0.9999999403953552
195,-0.0458136647939682,0.25093749165534973,0.0,1.0
196,-0.04050339013338089,0.22499999403953552,0.0,1.0
197,-0.023141920566558838,0.20343750715255737,0.0,0.9999997615814209
198,0.05488480627536774,0.25999999046325684,0.0,0.5000001192092896
199,-0.05444745719432831,0.23093751072883606,0.0,1.0
200,-0.020854294300079346,0.22499999403953552,0.0,0.5000000596046448
201,-0.017139792442321777,0.19062501192092896,0.0,0.9999999403953552
202,-0.01864890195429325,0.2562500238418579,0.0,0.9999998807907104
203,0.021603412926197052,0.2278124988079071,0.0,1.0
204,-0.03701657056808472,0.2487499862909317,0.0,1.0
205,0.019748013466596603,0.37968748807907104,0.125,1.0
206,-0.05564041808247566,0.2537499964237213,0.0,0.9999999403953552
207,-0.0685897096991539,0.33281248807907104,0.125,1.0
208,-0.03836089372634888,0.5756250023841858,0.375,1.0
209,-0.056823186576366425,0.34281250834465027,0.125,1.0
210,-0.04708022251725197,0.2306250035762787,0.0,0.9999999403953552
211,0.00048018433153629303,0.746874988079071,0.625,0.4999999701976776
212,-0.0,0.20000000298023224,0.0,0.0
213,0.006294708698987961,0.24124999344348907,0.0,1.0
214,-0.02722509577870369,0.3412500023841858,0.125,1.0
215,-0.06287528574466705,0.3034375011920929,0.125,1.0
216,0.056662771850824356,0.2953125238418579,0.0,1.0
217,-0.0054369159042835236,0.32249999046325684,0.125,1.000000238418579
218,-0.07684113085269928,0.2396875023841858,0.0,1.0
219,8.166208863258362e-05,0.25468748807907104,0.0,0.5
220,0.029302328824996948,0.23343750834465027,0.0,1.0
221,-0.0,0.20000000298023224,0.0,0.0
222,-0.06144740432500839,0.3034375011920929,0.0,1.0
223,-0.06252042204141617,0.21718749403953552,0.0,1.0
224,-0.0021606311202049255,0.3659375011920929,0.125,1.0
225,-0.015983637422323227,0.3956249952316284,0.25,1.0
226,0.02902917191386223,0.20156249403953552,0.0,0.9999999403953552
227,-0.07247856259346008,0.2581250071525574,0.0,0.9999997615814209
228,0.014236323535442352,0.5118750333786011,0.375,1.0
229,0.02827734500169754,0.20812499523162842,0.0,1.0
230,-0.05325119197368622,0.40187501907348633,0.25,1.0
231,0.011681843549013138,0.21843749284744263,0.0,0.4999999403953552
232,-0.01940513402223587,0.30687499046325684,0.125,0.9999999403953552
233,0.006574168801307678,0.21531249582767487,0.0,1.0
234,-0.025148984044790268,0.33406248688697815,0.0,1.0000004768371582
235,0.022482343018054962,0.2306250035762787,0.0,1.0
236,-0.03454684093594551,0.2978125214576721,0.125,0.9999999403953552
237,-0.03382270410656929,0.2434374988079071,0.0,0.9999998211860657
238,-0.031776878982782364,0.31062498688697815,0.125,0.5
239,-0.0437253899872303,0.2953124940395355,0.0,0.9999999403953552
240,-0.02679760381579399,0.4000000059604645,0.25,0.5
241,-0.02888212911784649,0.3853124976158142,0.125,1.0
242,0.0006185062229633331,0.23406250774860382,0.0,0.9999999403953552
243,0.002226598560810089,0.1953125,0.0,1.0
244,-0.02568870037794113,0.23499998450279236,0.0,0.5
245,0.009809844195842743,0.21281251311302185,0.0,0.5
246,-0.05194321647286415,0.24531249701976776,0.0,1.0
247,-0.0838249921798706,0.2615624964237213,0.0,1.0
248,-0.010330654680728912,0.42500001192092896,0.25,0.9999998807907104
249,-0.07902181148529053,0.7034375071525574,0.5,0.5
250,0.013331608846783638,0.43156251311302185,0.25,0.5
251,-0.056114062666893005,0.25437501072883606,0.0,1.0
252,-0.044831544160842896,0.203125,0.0,1.0
253,-0.02393992617726326,0.2862499952316284,0.0,1.0
254,0.025942597538232803,0.3974999785423279,0.125,0.9999999403953552
255,-0.006268307566642761,0.33156251907348633,0.0,1.0
256,-0.07601366937160492,0.24031248688697815,0.0,1.0
257,0.017938505858182907,0.25062501430511475,0.0,0.9999997615814209
258,-0.0583651177585125,0.42531251907348633,0.25,0.9999998807907104
259,-0.023287702351808548,0.28468751907348633,0.0,0.9999998211860657
260,-0.02452968619763851,0.2887499928474426,0.0,1.0
261,-0.03182433545589447,0.32343751192092896,0.125,1.0
262,-0.08545345067977905,0.4937500059604645,0.25,1.0
263,-0.02371056005358696,0.35843750834465027,0.125,0.5
264,-0.02479621022939682,0.6031249761581421,0.5,0.49999988079071045
265,-0.008461177349090576,0.22750000655651093,0.0,0.9999998807907104
266,0.010392766445875168,0.5303125381469727,0.375,0.5
267,0.03501131758093834,0.3203125,0.0,1.0
268,0.00397685170173645,0.2528125047683716,0.0,1.0
269,-0.007547363638877869,0.21062499284744263,0.0,0.9999998807907104
270,0.044979266822338104,0.26124998927116394,0.0,0.5000001192092896
271,0.046914488077163696,0.4221875071525574,0.125,1.0
272,0.02865593507885933,0.2815625071525574,0.0,0.9999999403953552
273,-0.11533095687627792,0.25718748569488525,0.0,0.9999998807907104
274,-0.12248058617115021,0.3896874785423279,0.125,0.9999999403953552
275,-0.0016985498368740082,0.3306249976158142,0.125,0.5
276,0.001744382083415985,0.22031250596046448,0.0,0.4999999701976776
277,-0.029580548405647278,0.4287499785423279,0.25,1.0000001192092896
278,-0.0541505441069603,0.20406249165534973,0.0,0.9999998807907104
279,-0.03557874262332916,0.28187501430511475,0.0,1.0
280,-0.025831591337919235,0.2018750011920929,0.0,1.0
281,-0.08699095249176025,0.3409374952316284,0.125,1.0
282,-0.018924951553344727,0.19374999403953552,0.0,0.9999999403953552
283,0.0009781569242477417,0.21906250715255737,0.0,1.0
284,-0.10188071429729462,0.23000000417232513,0.0,0.9999998807907104
285,0.005642808973789215,0.25218749046325684,0.0,1.0
286,-0.06187427043914795,0.2615624964237213,0.0,0.9999999403953552
287,-0.08678855746984482,0.7046874761581421,0.625,1.0
288,-0.0394386425614357,0.19468750059604645,0.0,0.9999998807907104
289,0.010231982916593552,0.26750001311302185,0.0,1.0
290,-0.015601236373186111,0.24812500178813934,0.0,1.0
291,0.005271023139357567,0.24156248569488525,0.0,0.5
292,-0.00999063067138195,0.234375,0.0,1.0
293,-0.03387976437807083,0.23406250774860382,0.0,0.9999998807907104
294,-0.0007366165518760681,0.6768749952316284,0.5,0.4999999403953552
295,-0.03483262658119202,0.6146875023841858,0.5,1.0
296,-0.04545486718416214,0.19187499582767487,0.0,1.0
297,-0.012808894738554955,0.2290624976158142,0.0,0.9999999403953552
298,-0.09061636030673981,0.36500000953674316,0.125,0.9999999403953552
299,-0.026395954191684723,0.1940625011920929,0.0,0.9999999403953552
300,-0.12222136557102203,0.5475000143051147,0.375,1.0
301,-0.09537337720394135,0.27906250953674316,0.0,1.0
302,-0.0638701319694519,0.3334375023841858,0.125,1.0
303,-0.017537293955683708,0.5290625095367432,0.25,0.9999996423721313
304,-0.07094669342041016,0.3646875023841858,0.125,1.0
305,-0.07622270286083221,0.5687500238418579,0.375,0.9999999403953552
306,0.10677976161241531,0.4453125,0.25,1.0
307,-0.02362406998872757,0.75,0.625,0.5
308,0.013298183679580688,0.40281248092651367,0.25,1.0
309,0.024754943326115608,0.4306250214576721,0.25,0.9999999403953552
310,-0.08012368530035019,0.3109374940395355,0.0,1.0000001192092896
311,-0.023530710488557816,0.19750000536441803,0.0,0.9999999403953552
312,-0.00045640766620635986,0.2409375011920929,0.0,0.9999999403953552
313,-0.0533781498670578,0.23343750834465027,0.0,1.0
314,-0.08967878669500351,0.20125000178813934,0.0,0.9999999403953552
315,0.03128419443964958,0.25312501192092896,0.0,1.0
316,-0.0848279595375061,0.2875000238418579,0.0,1.0
317,-0.02125183492898941,0.41750001907348633,0.25,1.0
318,-0.022672437131404877,0.22468750178813934,0.0,1.0
319,-0.005120128393173218,0.23343750834465027,0.0,0.4999999403953552
320,-0.04952937737107277,0.24250000715255737,0.0,0.9999999403953552
321,-0.0842108353972435,0.28312498331069946,0.0,0.9999999403953552
322,-0.0,0.6000000238418579,0.5,0.0
323,-0.08873701095581055,0.47437500953674316,0.25,1.0
324,-0.044980838894844055,0.5012500286102295,0.375,0.5
325,0.011665035039186478,0.3265624940395355,0.0,0.9999999403953552
326,-0.03433449566364288,0.3006249964237213,0.125,0.4999999701976776
327,-0.05612815171480179,0.3265624940395355,0.0,0.9999999403953552
328,-0.017694706097245216,0.2721875011920929,0.0,0.9999999403953552
329,-0.07826991379261017,0.2487500011920929,0.0,1.0
330,-0.060727186501026154,0.2109375,0.0,1.0
331,0.05481428653001785,0.22156250476837158,0.0,0.5
332,-0.06417465209960938,0.2574999928474426,0.0,0.9999998807907104
333,-0.01526818796992302,0.22187499701976776,0.0,1.0000001192092896
334,-0.04676586389541626,0.23375000059604645,0.0,0.9999998807907104
335,-0.04559870436787605,0.2150000035762787,0.0,0.9999998807907104
336,-0.015814032405614853,0.22875002026557922,0.0,1.0
337,-0.006597626954317093,0.26656249165534973,0.0,0.9999999403953552
338,-0.03412594646215439,0.1899999976158142,0.0,0.4999999403953552
339,-0.048398032784461975,0.2096875011920929,0.0,1.0
340,-0.05960482358932495,0.5034375190734863,0.375,0.4999999403953552
341,-0.0681646317243576,0.23343749344348907,0.0,1.0
342,0.002414863556623459,0.19718751311302185,0.0,0.9999998807907104
343,-0.007265539839863777,0.5434374809265137,0.375,0.9999998807907104
344,-0.014398425817489624,0.23250000178813934,0.0,1.0
345,-0.1438753306865692,0.20468750596046448,0.0,0.9999998807907104
346,0.004583289846777916,0.5378124713897705,0.375,1.0
347,-0.11237636208534241,0.21812500059604645,0.0,1.000000238418579
348,0.019149553030729294,0.2643749713897705,0.0,1.0
349,-0.06506358832120895,0.26624998450279236,0.0,0.9999998807907104
350,-0.03386073559522629,0.2096875011920929,0.0,0.9999998807907104
351,-0.05947425216436386,0.40312498807907104,0.125,1.0
352,-0.04995250701904297,0.2971875071525574,0.125,1.0
353,-0.0,0.32374998927116394,0.0,0.0
354,-0.014564558863639832,0.21406251192092896,0.0,0.5
355,-0.09128905087709427,0.3100000023841858,0.0,1.0
356,-0.10367254167795181,0.27281248569488525,0.0,0.9999999403953552
357,-0.03220941871404648,0.4099999964237213,0.25,0.5
358,-0.008107658475637436,0.35750001668930054,0.125,0.9999999403953552
359,-0.02671395242214203,0.2006250023841858,0.0,0.5
360,-0.0995248556137085,0.23375000059604645,0.0,1.0
361,0.05890652909874916,0.31031250953674316,0.0,1.0
362,-0.07256718724966049,0.44749999046325684,0.25,0.9999999403953552
363,-0.09818175435066223,0.3256250023841858,0.0,0.9999998807907104
364,-0.0028919465839862823,0.4000000059604645,0.125,0.9999998807907104
365,0.0012650750577449799,0.2331250011920929,0.0,1.0
366,0.005837868899106979,0.3931249976158142,0.125,0.9999999403953552
367,0.0065164715051651,0.6228125095367432,0.5,0.5
368,-0.09942794591188431,0.2515625059604645,0.0,1.0
369,-0.1532893180847168,0.3228124976158142,0.125,1.0
370,-0.08388969302177429,0.2278124988079071,0.0,1.0
371,0.010577531531453133,0.5490624904632568,0.375,1.0
372,-0.034759506583213806,0.22374999523162842,0.0,0.5
373,0.012713085860013962,0.5350000262260437,0.375,0.9999998211860657
374,-0.05171068012714386,0.25093749165534973,0.0,0.4999999701976776
375,0.01719069480895996,0.30000001192092896,0.125,0.5
376,-0.10091514885425568,0.3071874976158142,0.125,1.0000001192092896
377,-0.14326637983322144,0.25,0.0,1.0
378,-0.02754889614880085,0.25968748331069946,0.0,0.5
379,-0.06063520908355713,0.27781248092651367,0.0,1.0
380,-0.006110027432441711,0.32093751430511475,0.125,0.5000000596046448
381,-0.09971067309379578,0.30656248331069946,0.125,1.0000001192092896
382,-0.01736929640173912,0.23468750715255737,0.0,0.5000000596046448
383,-0.011816278100013733,0.49281251430511475,0.375,1.0
384,-0.12082542479038239,0.4899999797344208,0.375,0.5
385,0.013696756213903427,0.2006250023841858,0.0,0.5
386,-0.0,0.20000000298023224,0.0,0.0
387,-0.028365079313516617,0.34062498807907104,0.125,0.9999999403953552
388,-0.10618327558040619,0.24687498807907104,0.0,0.5
389,-0.10157576948404312,0.25874999165534973,0.0,1.0
390,-0.12828600406646729,0.2562500238418579,0.0,0.9999998807907104
391,0.014200486242771149,0.19187501072883606,0.0,0.9999999403953552
392,0.08196825534105301,0.28843751549720764,0.0,0.9999999403953552
393,-0.029248982667922974,0.3084374964237213,0.0,1.0
394,-0.06187979131937027,0.2134374976158142,0.0,1.0
395,-0.0,0.6225000023841858,0.5,0.0
396,-0.12456277012825012,0.34593749046325684,0.125,1.0000001192092896
397,-0.09522101283073425,0.22374999523162842,0.0,1.0
398,-0.022384485229849815,0.21187499165534973,0.0,1.0
399,-0.024730496108531952,0.9021874666213989,0.875,0.4999999403953552
400,-0.11785758286714554,0.19343750178813934,0.0,1.0
401,-0.13842004537582397,0.22937500476837158,0.0,1.0
402,-0.0932350680232048,0.39125001430511475,0.25,1.0
403,0.013794749975204468,0.1915625035762787,0.0,0.9999998807907104
404,-0.06967012584209442,0.578125,0.375,1.0
405,0.0014315135776996613,0.33687499165534973,0.0,0.9999992847442627
406,-0.02406509965658188,0.19062501192092896,0.0,0.9999999403953552
407,-0.08809535205364227,0.31937500834465027,0.125,0.4999999403953552
408,0.015260756015777588,0.1784375011920929,0.0,1.0
409,-0.0472627654671669,0.3018749952316284,0.0,1.0
410,-0.0367862805724144,0.6065624952316284,0.5,0.5
411,-0.14952975511550903,0.26749998331069946,0.0,0.9999999403953552
412,-0.09448295831680298,0.20406249165534973,0.0,1.0
413,-0.047114770859479904,0.20156249403953552,0.0,0.9999998211860657
414,0.01133553683757782,0.2303124964237213,0.0,0.4999999403953552
415,0.006693728268146515,0.21875,0.0,1.0
416,0.02495858073234558,0.2384374886751175,0.0,0.9999999403953552
417,-0.059969957917928696,0.2199999988079071,0.0,0.5
418,-0.10924327373504639,0.16124999523162842,0.0,0.9999999403953552
419,-0.024713357910513878,0.21000000834465027,0.0,0.5
420,-0.18676111102104187,0.20749999582767487,0.0,0.9999996423721313
421,-0.1137416660785675,0.5243749618530273,0.375,1.0
422,-0.09314265847206116,0.19468750059604645,0.0,0.9999999403953552
423,-0.07435925304889679,0.1887499988079071,0.0,0.9999999403953552
424,-0.06936916708946228,0.19625000655651093,0.0,1.0
425,-0.04734916239976883,0.16968750953674316,0.0,1.0
426,-0.05814111977815628,0.46781250834465027,0.25,1.0
427,-0.16105392575263977,0.17000000178813934,0.0,0.9999999403953552
428,-0.15925627946853638,0.18187500536441803,0.0,0.9999998211860657
429,-0.08398986607789993,0.2059374898672104,0.0,0.9999999403953552
430,-0.16990968585014343,0.32375001907348633,0.125,1.0
431,-0.07658250629901886,0.23343749344348907,0.0,1.0
432,0.010048650205135345,0.19718749821186066,0.0,1.0
433,-0.09292185306549072,0.203125,0.0,1.0
434,0.0964503288269043,0.24937498569488525,0.0,0.4999999403953552
435,0.06867951899766922,0.15343749523162842,0.0,1.0
436,-0.02712913043797016,0.7253124713897705,0.625,0.5
437,-0.09812198579311371,0.3609374761581421,0.125,1.0
438,-0.39013153314590454,0.18125000596046448,0.0,1.0
439,0.06453748047351837,0.18062499165534973,0.0,1.0
440,-0.013169586658477783,0.2906250059604645,0.125,1.0
441,-0.09208060801029205,0.20406249165534973,0.0,1.0
442,-0.30521851778030396,0.21531249582767487,0.0,1.0
443,-0.22881613671779633,0.1615625023841858,0.0,1.0
444,-0.16091781854629517,0.2618750035762787,0.0,1.0
445,-0.038922179490327835,0.20000000298023224,0.0,1.0
446,0.08654405921697617,0.17000000178813934,0.0,1.0
447,-0.07122857123613358,0.18281251192092896,0.0,0.9999999403953552
448,-0.2671690881252289,0.4950000047683716,0.25,0.9999999403953552
449,0.012602083384990692,0.18156249821186066,0.0,0.9999997615814209
450,-0.009553074836730957,0.28187501430511475,0.125,0.9999998807907104
451,0.00341188907623291,0.1899999976158142,0.0,0.4999999403953552
452,-0.2227942794561386,0.20625001192092896,0.0,0.5
453,-0.2039821445941925,0.36000001430511475,0.25,1.0
454,-0.13399586081504822,0.18000000715255737,0.0,0.5
